CLASS,noaaID,FITS文件,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
C,13604,hmi.sharp_cea_720s.10913.20240307_114800_TAI.magnetogram.fits,395.734833,5.57000878e+22,8907530440000.0,65.1581039,2755352330000.0,7.50627504e+21,224.347931,3483.79834,3.24857283,14.0792427
C,13604,hmi.sharp_cea_720s.10913.20240307_122400_TAI.magnetogram.fits,401.776764,5.50481738e+22,9150011540000.0,81.6663361,3357735390000.0,7.46475241e+21,221.961761,3424.81665,3.20819569,15.4672403
C,13604,hmi.sharp_cea_720s.10913.20240307_130000_TAI.magnetogram.fits,395.341583,5.44477449e+22,9091903650000.0,72.3256226,2849712900000.0,7.46807382e+21,223.660553,3417.96118,3.20406628,14.5060434
C,13604,hmi.sharp_cea_720s.10913.20240307_133600_TAI.magnetogram.fits,414.110321,5.51003525e+22,9174254620000.0,78.3041306,3307222600000.0,7.58655283e+21,226.542206,3431.18115,3.30839372,14.4889174
C,13604,hmi.sharp_cea_720s.10913.20240307_141200_TAI.magnetogram.fits,422.286652,5.60850015e+22,9433898810000.0,79.5914154,2780269900000.0,7.66362687e+21,226.323868,3462.71484,3.26703095,13.9307976
C,13604,hmi.sharp_cea_720s.10913.20240307_144800_TAI.magnetogram.fits,419.189789,5.60560704e+22,9407763050000.0,73.5827332,2480461320000.0,7.67950318e+21,228.908554,3464.33691,3.14639091,14.4780045
C,13604,hmi.sharp_cea_720s.10913.20240307_152400_TAI.magnetogram.fits,421.777222,5.81134318e+22,9426991840000.0,68.9687424,2193330540000.0,7.8635957e+21,234.751785,3486.19116,3.09363842,15.2007656
C,13604,hmi.sharp_cea_720s.10913.20240307_160000_TAI.magnetogram.fits,422.921814,5.92673981e+22,9866920850000.0,55.8266716,2096242620000.0,8.1748344e+21,242.12648,3336.64111,3.14006805,15.3869152
C,13604,hmi.sharp_cea_720s.10913.20240307_163600_TAI.magnetogram.fits,423.993256,5.82253507e+22,9990775500000.0,59.3983841,2455377540000.0,8.31252352e+21,249.671448,3120.04907,3.17790794,15.1651011
C,13604,hmi.sharp_cea_720s.10913.20240307_171200_TAI.magnetogram.fits,408.693604,5.48200575e+22,9503649040000.0,58.9502029,3107573730000.0,8.18269994e+21,245.159302,2955.2395,3.20482183,14.5475368
C,13604,hmi.sharp_cea_720s.10913.20240307_174800_TAI.magnetogram.fits,417.478516,5.55108466e+22,9619006030000.0,64.3568192,3179578650000.0,8.00279127e+21,252.896057,3122.58667,3.33639383,15.6955032
C,13604,hmi.sharp_cea_720s.10913.20240307_182400_TAI.magnetogram.fits,433.439484,5.57023712e+22,9820669210000.0,72.0500565,3074602040000.0,7.89328286e+21,249.559753,3256.70996,3.46981668,15.9096193
C,13604,hmi.sharp_cea_720s.10913.20240307_190000_TAI.magnetogram.fits,428.329865,5.50737452e+22,9432030250000.0,86.8420181,4166230470000.0,7.54476899e+21,249.595383,3515.2854,3.4735446,16.4787674
C,13604,hmi.sharp_cea_720s.10913.20240307_194800_TAI.magnetogram.fits,432.737885,5.32686034e+22,9253072930000.0,81.1456146,3229045230000.0,7.45537535e+21,245.928619,3501.57764,3.206141,15.1811438
C,13604,hmi.sharp_cea_720s.10913.20240307_202400_TAI.magnetogram.fits,413.068237,5.3502043e+22,9019817200000.0,69.5122681,2084858490000.0,7.61457197e+21,243.255737,3360.83521,3.11937833,14.6825733
C,13604,hmi.sharp_cea_720s.10913.20240307_210000_TAI.magnetogram.fits,422.330353,5.61546812e+22,9509905890000.0,71.6550598,2447067840000.0,7.84411369e+21,249.73996,3290.56372,3.22799873,15.6264591
C,13604,hmi.sharp_cea_720s.10913.20240307_213600_TAI.magnetogram.fits,428.063599,5.5632142e+22,9751266070000.0,60.8586426,1995549050000.0,7.97629377e+21,251.565369,3171.82446,3.34501576,15.1661987
C,13604,hmi.sharp_cea_720s.10913.20240307_221200_TAI.magnetogram.fits,440.283661,5.49399838e+22,10424944700000.0,85.7990341,3985247570000.0,8.11502322e+21,254.517609,2980.26758,3.30595994,16.0146961
C,13604,hmi.sharp_cea_720s.10913.20240307_224800_TAI.magnetogram.fits,455.413208,5.51073556e+22,10518026800000.0,93.705307,3758561170000.0,8.02057204e+21,261.145477,3058.08276,3.05004287,16.1544704
C,13604,hmi.sharp_cea_720s.10913.20240307_232400_TAI.magnetogram.fits,456.090424,5.39719756e+22,10217480800000.0,91.0231857,2774160900000.0,7.90873809e+21,261.591919,3101.12207,3.18623471,16.8485317
C,13619,hmi.sharp_cea_720s.10990.20240324_072400_TAI.magnetogram.fits,1055.50854,2.17306788e+23,22661033900000.0,241.681961,6363085800000.0,1.68432532e+22,631.761597,5936.3374,3.51143432,25.0580463
C,13619,hmi.sharp_cea_720s.10990.20240324_080000_TAI.magnetogram.fits,1072.56482,2.20497301e+23,23343080100000.0,259.075592,7686646660000.0,1.73081508e+22,639.247437,5721.87207,3.61398411,24.9267673
C,13619,hmi.sharp_cea_720s.10990.20240324_083600_TAI.magnetogram.fits,1060.39795,2.21468187e+23,23272779400000.0,241.842392,7370101490000.0,1.75605314e+22,642.713501,5539.9209,3.8695159,24.0482368
C,13619,hmi.sharp_cea_720s.10990.20240324_091200_TAI.magnetogram.fits,1034.20325,2.23294486e+23,23001835800000.0,236.465729,6650259310000.0,1.76081277e+22,656.710388,5507.29883,3.85222292,24.6511631
C,13619,hmi.sharp_cea_720s.10990.20240324_094800_TAI.magnetogram.fits,1007.25043,2.24426079e+23,22346947600000.0,230.21788,7185632850000.0,1.75176965e+22,655.951599,5557.96484,3.8813374,24.6045055
C,13619,hmi.sharp_cea_720s.10990.20240324_102400_TAI.magnetogram.fits,1007.35248,2.24816973e+23,22255786500000.0,216.340591,5400029560000.0,1.74809663e+22,654.692688,5599.87695,3.85928226,24.8230228
C,13619,hmi.sharp_cea_720s.10990.20240324_110000_TAI.magnetogram.fits,1017.16437,2.27122276e+23,22247202900000.0,212.057968,4923067990000.0,1.71988146e+22,669.708191,5866.49609,3.76180935,26.1422882
C,13619,hmi.sharp_cea_720s.10990.20240324_113600_TAI.magnetogram.fits,1000.83417,2.289772e+23,22734421600000.0,232.332077,5149172960000.0,1.70424226e+22,677.88501,5937.01465,3.71917367,26.7656059
C,13619,hmi.sharp_cea_720s.10990.20240324_121200_TAI.magnetogram.fits,1039.98474,2.33785748e+23,23866137100000.0,239.395538,6364777680000.0,1.70283038e+22,682.795044,6009.34082,3.74456358,27.6780224
C,13619,hmi.sharp_cea_720s.10990.20240324_124800_TAI.magnetogram.fits,1042.75171,2.338339e+23,24102893000000.0,236.269501,6064105850000.0,1.69029698e+22,677.103882,6074.23682,3.80935335,27.2156487
C,13619,hmi.sharp_cea_720s.10990.20240324_132400_TAI.magnetogram.fits,1041.91003,2.32775608e+23,23569144700000.0,225.229172,5580826610000.0,1.68538366e+22,678.227417,6098.50049,3.82383204,26.7283669
C,13619,hmi.sharp_cea_720s.10990.20240324_140000_TAI.magnetogram.fits,1033.45093,2.35458835e+23,23878694900000.0,219.821121,6476895090000.0,1.69955649e+22,695.626404,6043.68164,3.66667342,27.7577038
C,13619,hmi.sharp_cea_720s.10990.20240324_143600_TAI.magnetogram.fits,1027.27014,2.37202503e+23,24128235000000.0,205.100159,5936421270000.0,1.7231012e+22,707.89209,5898.62598,3.7662971,28.2959042
C,13619,hmi.sharp_cea_720s.10990.20240324_150000_TAI.magnetogram.fits,1069.77783,2.3978901e+23,24840100600000.0,226.338257,8658960250000.0,1.77520177e+22,727.640503,5751.53662,3.63732457,28.1878109
C,13619,hmi.sharp_cea_720s.10990.20240324_160000_TAI.magnetogram.fits,1086.95142,2.43803573e+23,25279475000000.0,251.720657,10113085600000.0,1.81176131e+22,743.466431,5696.49414,3.95006776,28.4606075
C,13619,hmi.sharp_cea_720s.10990.20240324_161200_TAI.magnetogram.fits,1109.0177,2.46850078e+23,26093572600000.0,244.850052,9911091070000.0,1.82520771e+22,751.338074,5700.28516,3.87516832,29.0419521
C,13619,hmi.sharp_cea_720s.10990.20240324_161200_TAI.magnetogram_copy1.fits,1109.0177,2.46850078e+23,26093572600000.0,244.850052,9911091070000.0,1.82520771e+22,751.338074,5700.28516,3.87516832,29.0419521
C,13619,hmi.sharp_cea_720s.10990.20240324_161200_TAI.magnetogram_copy2.fits,1109.0177,2.46850078e+23,26093572600000.0,244.850052,9911091070000.0,1.82520771e+22,751.338074,5700.28516,3.87516832,29.0419521
C,13619,hmi.sharp_cea_720s.10990.20240324_200000_TAI.magnetogram.fits,1141.87781,2.54449055e+23,25728422800000.0,224.359985,6870510080000.0,1.75959116e+22,770.85907,6440.66211,3.75857496,28.7380657
C,13619,hmi.sharp_cea_720s.10990.20240324_200000_TAI.magnetogram_copy1.fits,1141.87781,2.54449055e+23,25728422800000.0,224.359985,6870510080000.0,1.75959116e+22,770.85907,6440.66211,3.75857496,28.7380657
C,13619,hmi.sharp_cea_720s.10990.20240324_200000_TAI.magnetogram_copy2.fits,1141.87781,2.54449055e+23,25728422800000.0,224.359985,6870510080000.0,1.75959116e+22,770.85907,6440.66211,3.75857496,28.7380657
C,13619,hmi.sharp_cea_720s.10990.20240324_201200_TAI.magnetogram.fits,1123.24695,2.52104139e+23,25271015000000.0,230.708511,8863569940000.0,1.75797595e+22,769.225403,6406.28857,3.70581436,27.9528885
C,13619,hmi.sharp_cea_720s.10990.20240324_204800_TAI.magnetogram.fits,1110.28906,2.51871934e+23,25194601100000.0,210.698944,8799561710000.0,1.79089118e+22,774.322144,6142.11523,3.84446812,28.1656837
C,13619,hmi.sharp_cea_720s.10990.20240324_212400_TAI.magnetogram.fits,1125.82324,2.52585952e+23,25562674400000.0,207.646439,7858051090000.0,1.7972667e+22,770.101562,6115.75684,3.83110476,28.2549286
C,13619,hmi.sharp_cea_720s.10990.20240324_220000_TAI.magnetogram.fits,1120.22705,2.52730788e+23,25746762400000.0,190.369003,7353908850000.0,1.7876621e+22,775.335815,6188.71582,3.77478242,28.4552841
C,13619,hmi.sharp_cea_720s.10990.20240324_223600_TAI.magnetogram.fits,1120.22937,2.53983581e+23,25266682300000.0,193.135239,8035781570000.0,1.75579722e+22,779.329468,6482.92676,3.6707139,28.6169491
C,13619,hmi.sharp_cea_720s.10990.20240324_231200_TAI.magnetogram.fits,1147.60168,2.53327479e+23,26069914600000.0,199.450577,8702197240000.0,1.75731505e+22,790.669373,6486.62842,3.69915247,28.449007
C,13619,hmi.sharp_cea_720s.10990.20240324_234800_TAI.magnetogram.fits,1153.37427,2.51248203e+23,25757808100000.0,183.657562,8187668860000.0,1.74446605e+22,786.646667,6576.28662,3.79206038,28.1041451
C,13619,hmi.sharp_cea_720s.10990.20240325_002400_TAI.magnetogram.fits,1185.6178,2.54406686e+23,26126736900000.0,179.79834,8198377960000.0,1.73689111e+22,786.884216,6672.41064,3.64372873,28.9864159
C,13619,hmi.sharp_cea_720s.10990.20240325_010000_TAI.magnetogram.fits,1149.91125,2.55200148e+23,25941195600000.0,181.631943,8964243720000.0,1.71924285e+22,779.943542,6699.9873,3.5635283,29.8350811
C,13619,hmi.sharp_cea_720s.10990.20240325_013600_TAI.magnetogram.fits,1128.23352,2.5842296e+23,25913005700000.0,176.174606,9907011060000.0,1.71832254e+22,783.888306,6729.229,3.78731441,30.5114632
C,13619,hmi.sharp_cea_720s.10990.20240325_021200_TAI.magnetogram.fits,1130.67529,2.60092426e+23,25935887700000.0,151.21875,7911690990000.0,1.74071433e+22,790.03186,6684.62695,3.72436213,29.9610882
C,13619,hmi.sharp_cea_720s.10990.20240325_030000_TAI.magnetogram.fits,1136.55212,2.64507107e+23,26239886700000.0,165.481781,8592840200000.0,1.77500293e+22,803.990845,6619.15479,3.72941613,29.8537731
C,13619,hmi.sharp_cea_720s.10990.20240325_033600_TAI.magnetogram.fits,1135.45117,2.64643728e+23,26606280100000.0,188.25444,10723559200000.0,1.79725319e+22,814.021484,6409.76807,3.87253523,29.8369198
C,13619,hmi.sharp_cea_720s.10990.20240325_041200_TAI.magnetogram.fits,1138.25952,2.6560276e+23,26627272600000.0,175.853302,9925470190000.0,1.79115183e+22,819.182251,6436.72266,3.81664515,29.6289139
C,13619,hmi.sharp_cea_720s.10990.20240325_044800_TAI.magnetogram.fits,1118.87219,2.63802528e+23,26113076100000.0,178.02182,10255348000000.0,1.79333517e+22,821.034119,6444.32422,3.70442581,29.5224495
C,13619,hmi.sharp_cea_720s.10990.20240325_052400_TAI.magnetogram.fits,1124.56555,2.66524827e+23,26145221200000.0,182.052872,8355177300000.0,1.7748694e+22,831.57373,6591.87695,3.37901068,30.1724434
C,13619,hmi.sharp_cea_720s.10990.20240325_060000_TAI.magnetogram.fits,1177.68494,2.69683616e+23,27144486900000.0,181.979141,8511827740000.0,1.77901587e+22,838.561157,6716.55127,3.66445351,30.6376934
C,13619,hmi.sharp_cea_720s.10990.20240325_063600_TAI.magnetogram.fits,1206.39258,2.70980887e+23,27561899900000.0,174.642853,8011895010000.0,1.76266116e+22,832.172363,6907.41553,3.90961599,30.5991898
C,13619,hmi.sharp_cea_720s.10990.20240325_071200_TAI.magnetogram.fits,1224.33618,2.72048096e+23,27598797100000.0,199.642242,9759281380000.0,1.76911797e+22,847.313171,6952.03516,3.64349627,30.7371197
C,13632,hmi.sharp_cea_720s.11038.20240407_052400_TAI.magnetogram.fits,292.834503,2.6777291e+22,6617012630000.0,74.0994186,4142831760000.0,4.85359518e+21,219.901733,2491.71436,2.89223528,10.3682652
C,13632,hmi.sharp_cea_720s.11038.20240407_060000_TAI.magnetogram.fits,305.70163,2.69730197e+22,6813337520000.0,88.9734955,4688650440000.0,4.75156276e+21,220.426559,2603.22095,2.95873404,10.4844913
C,13632,hmi.sharp_cea_720s.11038.20240407_063600_TAI.magnetogram.fits,309.077881,2.64751828e+22,6883739440000.0,90.6116257,5121007160000.0,4.6265873e+21,219.071213,2662.3208,3.21917391,11.0844021
C,13632,hmi.sharp_cea_720s.11038.20240407_071200_TAI.magnetogram.fits,307.549805,2.62909338e+22,6770477500000.0,79.0142517,3946369520000.0,4.45145357e+21,219.321793,2781.61157,3.07956219,10.4538422
C,13632,hmi.sharp_cea_720s.11038.20240407_074800_TAI.magnetogram.fits,299.259216,2.60868441e+22,6588724150000.0,85.0489349,4504646320000.0,4.49435599e+21,219.647964,2753.05566,3.06603503,10.3714085
C,13632,hmi.sharp_cea_720s.11038.20240407_082400_TAI.magnetogram.fits,299.194672,2.62776279e+22,6711637180000.0,84.588974,4638194010000.0,4.59778763e+21,226.66301,2682.94385,3.24704695,9.85762691
C,13632,hmi.sharp_cea_720s.11038.20240407_090000_TAI.magnetogram.fits,295.854706,2.69532917e+22,6537170910000.0,87.5990067,4780355220000.0,4.56813227e+21,225.386551,2710.03809,3.24286819,11.1496868
C,13632,hmi.sharp_cea_720s.11038.20240407_092400_TAI.magnetogram.fits,302.580719,2.62305495e+22,6666878190000.0,95.1932068,5626442290000.0,4.5354032e+21,227.930466,2647.26782,3.30009675,11.3121567
C,13632,hmi.sharp_cea_720s.11038.20240407_100000_TAI.magnetogram.fits,288.26828,2.61661142e+22,6466155050000.0,84.4128265,4640234010000.0,4.54239279e+21,226.592209,2570.48218,3.31764889,10.8284407
C,13632,hmi.sharp_cea_720s.11038.20240407_103600_TAI.magnetogram.fits,289.596619,2.7059777e+22,6608994170000.0,91.988121,5000279880000.0,4.58848207e+21,232.099838,2575.61084,3.30276203,12.4762993
C,13632,hmi.sharp_cea_720s.11038.20240407_112400_TAI.magnetogram.fits,298.243866,2.79021911e+22,6574930660000.0,103.762665,5798082640000.0,4.58868754e+21,237.983414,2723.26465,3.4610064,13.0136099
C,13632,hmi.sharp_cea_720s.11038.20240407_120000_TAI.magnetogram.fits,297.646759,2.73265185e+22,6537786950000.0,109.513313,5826706150000.0,4.51832471e+21,237.208786,2732.604,3.47222638,13.6520576
C,13632,hmi.sharp_cea_720s.11038.20240407_122400_TAI.magnetogram.fits,306.798737,2.72627948e+22,6691042100000.0,113.147881,6284406950000.0,4.42695427e+21,238.492447,2767.02026,3.40056038,14.2472029
C,13632,hmi.sharp_cea_720s.11038.20240407_130000_TAI.magnetogram.fits,312.204529,2.8679303e+22,6780727330000.0,115.861961,6410224010000.0,4.43718448e+21,238.91893,2867.49951,3.3686552,15.6021776
C,13632,hmi.sharp_cea_720s.11038.20240407_133600_TAI.magnetogram.fits,315.379395,2.99781524e+22,6976965710000.0,128.891525,6645604160000.0,4.45483043e+21,234.865112,2968.59009,3.42257285,15.9126778
C,13632,hmi.sharp_cea_720s.11038.20240407_141200_TAI.magnetogram.fits,310.219971,2.9752209e+22,6881785410000.0,121.358864,5921353240000.0,4.42932345e+21,237.618881,2931.56543,3.2306211,15.8073797
C,13632,hmi.sharp_cea_720s.11038.20240407_144800_TAI.magnetogram.fits,314.025299,3.00144244e+22,7014852850000.0,122.298645,7045622790000.0,4.42109537e+21,240.635727,2977.66382,3.48761725,15.612648
C,13632,hmi.sharp_cea_720s.11038.20240407_152400_TAI.magnetogram.fits,311.823639,3.06691216e+22,7027597250000.0,112.421219,6024916890000.0,4.47658113e+21,238.553741,2969.073,3.3925581,15.5566988
C,13632,hmi.sharp_cea_720s.11038.20240407_160000_TAI.magnetogram.fits,325.355072,3.09596083e+22,7348776080000.0,122.310165,7153644990000.0,4.47276855e+21,244.89743,3037.41772,3.4459424,14.7361565
C,13632,hmi.sharp_cea_720s.11038.20240407_163600_TAI.magnetogram.fits,312.092865,2.92256279e+22,6963674480000.0,111.315475,6019669300000.0,4.40137664e+21,242.444794,2988.79761,3.4270649,13.7172337
C,13632,hmi.sharp_cea_720s.11038.20240407_171200_TAI.magnetogram.fits,316.290588,2.92218899e+22,7149471660000.0,114.889168,6030220070000.0,4.36958742e+21,240.96962,3054.37305,3.38556743,14.255969
C,13632,hmi.sharp_cea_720s.11038.20240407_174800_TAI.magnetogram.fits,312.232056,2.78437907e+22,6750263570000.0,116.960884,5495143790000.0,4.23115465e+21,231.860703,3135.33911,3.3507905,11.7541504
C,13632,hmi.sharp_cea_720s.11038.20240407_181200_TAI.magnetogram.fits,325.994476,2.79733547e+22,7191472900000.0,118.370369,5884730670000.0,4.21032072e+21,236.6745,3084.88184,3.25580812,13.1810188
C,13632,hmi.sharp_cea_720s.11038.20240407_184800_TAI.magnetogram.fits,319.470856,2.6412272e+22,6892527030000.0,123.340691,5394785630000.0,4.15124418e+21,236.195786,2962.18164,3.33076119,11.1557941
C,13632,hmi.sharp_cea_720s.11038.20240407_192400_TAI.magnetogram.fits,297.046936,2.6333718e+22,6476542770000.0,116.125237,5663509970000.0,4.08328177e+21,232.765732,2937.18579,3.35848069,12.4277878
C,13632,hmi.sharp_cea_720s.11038.20240407_200000_TAI.magnetogram.fits,306.05246,2.68685024e+22,6735199730000.0,125.269493,6195937540000.0,4.17923659e+21,233.76207,2892.7124,3.20629311,12.6537027
C,13632,hmi.sharp_cea_720s.11038.20240407_203600_TAI.magnetogram.fits,292.793671,2.64962866e+22,6481413410000.0,116.044273,5339703410000.0,4.10066004e+21,230.463577,2887.73511,2.99345064,12.7659578
C,13632,hmi.sharp_cea_720s.11038.20240407_211200_TAI.magnetogram.fits,284.795105,2.65063725e+22,6080783970000.0,123.777985,5944936760000.0,4.06360385e+21,227.583786,2969.198,3.25734901,12.6450462
C,13632,hmi.sharp_cea_720s.11038.20240407_214800_TAI.magnetogram.fits,285.371124,2.63199842e+22,6049780730000.0,108.574501,5015855960000.0,4.02771636e+21,233.210632,2969.52344,3.16740227,12.6610727
C,13632,hmi.sharp_cea_720s.11038.20240407_222400_TAI.magnetogram.fits,293.631744,2.56848236e+22,6094141260000.0,92.5968857,3775988500000.0,3.94214487e+21,231.951172,3018.15454,3.18126607,12.8745317
C,13632,hmi.sharp_cea_720s.11038.20240407_230000_TAI.magnetogram.fits,287.73703,2.52564051e+22,5984636370000.0,96.0192108,4349527590000.0,3.85486849e+21,227.580246,3104.93726,3.26270151,12.9469395
C,13632,hmi.sharp_cea_720s.11038.20240407_233600_TAI.magnetogram.fits,292.312653,2.47769362e+22,6000333550000.0,105.862465,4705290810000.0,3.76456878e+21,221.987137,3174.5293,3.35208249,11.9278545
C,13632,hmi.sharp_cea_720s.11038.20240408_000000_TAI.magnetogram.fits,287.263123,2.42803805e+22,5737856110000.0,100.458923,3853760860000.0,3.70729172e+21,220.872269,3191.83179,3.31562304,11.330307
C,13632,hmi.sharp_cea_720s.11038.20240408_003600_TAI.magnetogram.fits,274.020966,2.35097989e+22,5633905000000.0,91.4808502,3321040990000.0,3.64729842e+21,222.324707,3083.53491,3.19447899,12.0188122
C,13632,hmi.sharp_cea_720s.11038.20240408_011200_TAI.magnetogram.fits,271.887665,2.24122626e+22,5528556670000.0,85.0829163,3357160770000.0,3.63414848e+21,213.70668,3008.22437,3.08450294,10.1247768
C,13632,hmi.sharp_cea_720s.11038.20240408_014800_TAI.magnetogram.fits,265.184937,2.20626369e+22,5364256870000.0,81.2092514,3303070500000.0,3.5554886e+21,212.234741,3066.23755,2.94011164,9.41306686
C,13632,hmi.sharp_cea_720s.11038.20240408_022400_TAI.magnetogram.fits,262.162384,2.2952582e+22,5460715370000.0,81.369957,3713175650000.0,3.61941917e+21,209.817047,3079.10034,3.12796617,10.1728134
C,13632,hmi.sharp_cea_720s.11038.20240408_030000_TAI.magnetogram.fits,278.583374,2.20282812e+22,5563904690000.0,89.276886,3522841020000.0,3.54166171e+21,208.941574,3086.52881,2.92165852,8.63416386
C,13632,hmi.sharp_cea_720s.11038.20240408_033600_TAI.magnetogram.fits,268.609985,2.22921133e+22,5439246300000.0,82.8274918,3536826930000.0,3.57081407e+21,210.526413,3010.34277,3.03434825,9.88163567
C,13632,hmi.sharp_cea_720s.11038.20240408_041200_TAI.magnetogram.fits,255.986374,2.11302319e+22,5287182340000.0,81.3137589,3891912510000.0,3.53239949e+21,208.72493,2817.56445,2.85324049,9.61572552
C,13636,hmi.sharp_cea_720s.11074.20240413_102400_TAI.magnetogram.fits,642.515625,1.62917086e+23,12689745100000.0,109.326546,2885507610000.0,1.31683362e+22,338.081329,6166.09326,3.73165441,21.5179691
C,13636,hmi.sharp_cea_720s.11074.20240413_110000_TAI.magnetogram.fits,642.260437,1.62969346e+23,12422208300000.0,121.938583,3774655230000.0,1.2894497e+22,341.523834,6437.94922,3.81171155,22.2128963
C,13636,hmi.sharp_cea_720s.11074.20240413_113600_TAI.magnetogram.fits,638.451294,1.61482059e+23,12632349200000.0,122.808167,4526631290000.0,1.27507196e+22,338.277588,6515.93604,3.8186307,22.4264507
C,13636,hmi.sharp_cea_720s.11074.20240413_121200_TAI.magnetogram.fits,642.692993,1.60658171e+23,12508140100000.0,113.586136,4261873980000.0,1.25359688e+22,337.935394,6678.08691,3.78307533,22.0921898
C,13636,hmi.sharp_cea_720s.11074.20240413_124800_TAI.magnetogram.fits,636.484253,1.60604506e+23,12589048300000.0,121.274963,4302122520000.0,1.24029753e+22,335.464478,6759.81348,3.80136561,22.4371147
C,13636,hmi.sharp_cea_720s.11074.20240413_132400_TAI.magnetogram.fits,638.63269,1.62198312e+23,12949775200000.0,117.419403,4339914240000.0,1.23747524e+22,339.973511,6697.00049,3.79814005,22.8546371
C,13636,hmi.sharp_cea_720s.11074.20240413_140000_TAI.magnetogram.fits,620.603943,1.61935283e+23,12735891900000.0,109.893585,3673036160000.0,1.22996436e+22,336.06781,6723.37598,3.81289101,22.5683727
C,13636,hmi.sharp_cea_720s.11074.20240413_143600_TAI.magnetogram.fits,618.68457,1.63148805e+23,12759769000000.0,99.2501831,3720207400000.0,1.24427781e+22,345.982086,6550.89307,3.81915736,22.9669914
C,13636,hmi.sharp_cea_720s.11074.20240413_151200_TAI.magnetogram.fits,603.281677,1.62411944e+23,12520434700000.0,113.721962,3499615580000.0,1.24250981e+22,339.303467,6451.4707,3.83796763,22.8476467
C,13636,hmi.sharp_cea_720s.11074.20240413_154800_TAI.magnetogram.fits,599.529602,1.59479777e+23,12659795700000.0,111.102989,4037696550000.0,1.24850095e+22,347.087463,6165.53857,3.76909256,22.2159481
C,13636,hmi.sharp_cea_720s.11074.20240413_163600_TAI.magnetogram.fits,588.17395,1.55461917e+23,12345950600000.0,100.080414,3256117620000.0,1.24736064e+22,346.213013,5992.97412,3.8251965,20.8109341
C,13636,hmi.sharp_cea_720s.11074.20240413_171200_TAI.magnetogram.fits,575.051392,1.53308746e+23,12019337000000.0,98.3267746,3350021800000.0,1.24095066e+22,355.779388,5952.0249,3.82008743,20.6084042
C,13636,hmi.sharp_cea_720s.11074.20240413_174800_TAI.magnetogram.fits,581.976929,1.52401127e+23,12240266700000.0,111.850502,4157054390000.0,1.23131037e+22,357.555298,5914.95654,3.88323402,21.3648777
C,13636,hmi.sharp_cea_720s.11074.20240413_182400_TAI.magnetogram.fits,605.289062,1.52618128e+23,12780725900000.0,114.436478,4327622840000.0,1.22132308e+22,359.37912,5971.70166,3.84692097,22.1367702
C,13636,hmi.sharp_cea_720s.11074.20240413_190000_TAI.magnetogram.fits,602.959351,1.51817604e+23,12473475300000.0,120.331627,4976450470000.0,1.1900279e+22,362.251465,6392.83496,3.90593719,22.0668831
C,13636,hmi.sharp_cea_720s.11074.20240413_193600_TAI.magnetogram.fits,609.950745,1.52607536e+23,12323703000000.0,117.077187,4096916980000.0,1.15984241e+22,367.569824,6714.08057,3.91862965,23.2486134
C,13636,hmi.sharp_cea_720s.11074.20240413_201200_TAI.magnetogram.fits,613.215454,1.50926117e+23,12390403900000.0,110.406738,4244442450000.0,1.15144815e+22,356.922119,6681.87744,3.94425941,23.0185795
C,13636,hmi.sharp_cea_720s.11074.20240413_204800_TAI.magnetogram.fits,597.868042,1.52632918e+23,12287029000000.0,106.294205,4081465160000.0,1.16410822e+22,355.242981,6517.18408,3.87878633,23.1698341
C,13636,hmi.sharp_cea_720s.11074.20240413_212400_TAI.magnetogram.fits,591.605896,1.52054206e+23,12360021400000.0,96.0831528,2818551050000.0,1.18662014e+22,352.470886,6309.29736,3.74559045,22.031189
C,13636,hmi.sharp_cea_720s.11074.20240413_220000_TAI.magnetogram.fits,569.675232,1.51661294e+23,12145350700000.0,97.2038574,3005392090000.0,1.19605912e+22,353.401581,6081.52979,3.75663805,22.6009159
C,13636,hmi.sharp_cea_720s.11074.20240413_223600_TAI.magnetogram.fits,551.149597,1.50457319e+23,11675036000000.0,90.1551666,2974841310000.0,1.18194484e+22,356.80368,6161.21289,3.73672247,22.2699585
C,13636,hmi.sharp_cea_720s.11074.20240413_231200_TAI.magnetogram.fits,564.782043,1.50403213e+23,11957943900000.0,79.9727859,1799701530000.0,1.18479539e+22,352.852295,6087.81543,3.67754579,22.0233288
C,13636,hmi.sharp_cea_720s.11074.20240413_234800_TAI.magnetogram.fits,569.146118,1.48743366e+23,12183447500000.0,88.0109253,2908826370000.0,1.19161249e+22,351.620178,5888.63281,3.75858212,22.3028393
C,13636,hmi.sharp_cea_720s.11074.20240414_002400_TAI.magnetogram.fits,565.921326,1.47801366e+23,11904093300000.0,85.2923813,2624443120000.0,1.17197151e+22,348.477448,6028.19238,3.7570529,22.6519337
C,13636,hmi.sharp_cea_720s.11074.20240414_010000_TAI.magnetogram.fits,580.933472,1.49130397e+23,12211861800000.0,77.1670609,3840023460000.0,1.16743492e+22,353.730774,6135.90771,3.82522941,23.1790619
C,13636,hmi.sharp_cea_720s.11074.20240414_013600_TAI.magnetogram.fits,560.221985,1.49141232e+23,12067794800000.0,76.1124115,3157093780000.0,1.15679865e+22,356.696777,6130.65771,3.682096,23.1411724
