id,noaaID,lat,lon,hasNOAAMeta,model,prediction_window_start,prediction_window_end,issue_time,CPlus,MPlus,C,M,X
5b3316a3-5e8f-455a-8ecd-a92be982a61f,13305,10,-38.0,True,AMOS_v1,2023/5/13 0:00,2023/5/14 0:00,2023/5/13 0:30,0.136099994,0.0217,,,0.0
5a8182e5-8e67-4af4-a84f-1b2874a2ccc0,13305,10,-38.0,True,NOAA_1,2023/5/13 0:00,2023/5/14 0:00,2023/5/12 22:00,,0.02,0.150000006,0.01,0.01
59948d27-632b-4577-bae0-e7f691e90a12,13305,10,-25.0,True,AMOS_v1,2023/5/14 0:00,2023/5/15 0:00,2023/5/14 0:30,0.071800001,0.0053,,,0.0
80be8d87-67bc-4934-9ec1-dd6106201905,13305,10,-25.0,True,NOAA_1,2023/5/14 0:00,2023/5/15 0:00,2023/5/13 22:00,,0.02,0.150000006,0.01,0.01
46a87d1b-b707-4105-a0ef-6a62ec91610e,13306,-18,36.0,True,AMOS_v1,2023/5/15 0:00,2023/5/16 0:00,2023/5/15 0:30,0.136099994,0.0217,,,0.0
2c7e759e-95ab-4ca6-ac18-3da56e6874f6,13306,-18,36.0,True,ASAP_1,2023/5/15 0:00,2023/5/16 0:00,2023/5/15 0:00,,0.033199999,0.256999999,0.033199999,0.0
b09e1132-ded5-494a-a478-5f1a138306ac,13306,-18,36.0,True,NOAA_1,2023/5/15 0:00,2023/5/16 0:00,2023/5/14 22:00,,0.02,0.150000006,0.01,0.01
9c9b2e86-0c1c-4ca7-9e72-8a8a54a4b6ca,13306,-18,50.0,True,MAG4_LOS_FEr,2023/5/16 0:00,2023/5/17 0:00,2023/5/16 0:00,,0.0,,0.0,0.0
af64e624-a155-4d77-8f37-18ff4ef30a9c,13306,-18,50.0,True,MAG4_LOS_r,2023/5/16 0:00,2023/5/17 0:00,2023/5/16 0:00,,0.0,,0.0,0.0
17c4c535-90fe-4a45-bf81-045bfbdb147f,13307,-9,-36.0,True,AMOS_v1,2023/5/16 0:00,2023/5/17 0:00,2023/5/16 0:30,0.0403,0.0055,,,0.0
b22c945f-4b6e-4389-973c-c7fbdfac369e,13307,-9,-36.0,True,ASAP_1,2023/5/16 0:00,2023/5/17 0:00,2023/5/16 0:00,,0.032000002,0.246999994,0.032000002,0.0
f14c419a-739b-4bad-bd01-d83125bfa97e,13307,-9,-36.0,True,NOAA_1,2023/5/16 0:00,2023/5/17 0:00,2023/5/15 22:00,,0.02,0.050000001,0.01,0.01
4ae5eff9-796c-489b-91b6-3faf21df81c6,13308,12,0.0,True,ASAP_1,2023/5/17 0:00,2023/5/18 0:00,2023/5/17 0:00,,0.0638,0.307000011,0.0638,0.0
72304b40-a3d7-48a0-b93e-4b33e8eb7c79,13308,12,0.0,True,NOAA_1,2023/5/17 0:00,2023/5/18 0:00,2023/5/16 22:00,,0.02,0.050000001,0.01,0.01
46708bbe-3f54-44c8-b095-883e5ba9e262,13308,12,14.0,True,AMOS_v1,2023/5/18 0:00,2023/5/19 0:00,2023/5/18 0:30,0.0403,0.0055,,,0.0
88dc6754-3e6f-4576-bff3-853065ff3427,13308,12,54.0,True,MAG4_LOS_FEr,2023/5/21 0:00,2023/5/22 0:00,2023/5/21 0:00,,0.082000002,,0.068999998,0.014
6a38ef56-a069-4d1d-b99e-2f7c46e95b24,13308,12,54.0,True,MAG4_LOS_r,2023/5/21 0:00,2023/5/22 0:00,2023/5/21 0:00,,0.068000004,,0.059999999,0.008
de8c8749-1768-49d2-a054-19b4010c2a8f,13308,12,68.0,True,MAG4_LOS_FEr,2023/5/22 0:00,2023/5/23 0:00,2023/5/22 0:00,,0.008,,0.007,0.001
e16931c7-6a7c-439c-8e92-82798176cca5,13308,12,68.0,True,MAG4_LOS_r,2023/5/22 0:00,2023/5/23 0:00,2023/5/22 0:00,,0.007,,0.007,0.0
b9cbffd0-2c84-4f8e-820f-78b1d6964952,13309,-18,53.0,True,MAG4_LOS_FEr,2023/5/18 0:00,2023/5/19 0:00,2023/5/18 0:00,,0.001,,0.001,0.0
88a1082a-c4d5-4a81-abce-631074228e88,13309,-18,53.0,True,MAG4_LOS_r,2023/5/18 0:00,2023/5/19 0:00,2023/5/18 0:00,,0.001,,0.001,0.0
2c0a3bc6-1587-4175-987b-a16977efccfe,13310,-20,-74.0,True,ASAP_1,2023/5/18 0:00,2023/5/19 0:00,2023/5/18 0:00,,0.246300004,0.474999994,0.178000003,0.068300001
68124149-ab45-42bd-bd7f-79d6a7cca5e2,13310,-20,-74.0,True,NOAA_1,2023/5/18 0:00,2023/5/19 0:00,2023/5/17 22:00,,0.060000001000000004,0.400000006,0.050000001,0.01
0395bfea-1f30-4b8c-a794-d0bc0d62bdcb,13310,-20,-59.0,True,AMOS_v1,2023/5/19 0:00,2023/5/20 0:00,2023/5/19 0:30,0.442000002,0.1175,,,0.0
729442d0-8186-4014-9b13-9bd55bcd5de4,13310,-20,-59.0,True,MAG4_LOS_FEr,2023/5/19 0:00,2023/5/20 0:00,2023/5/19 0:00,,0.068000004,,0.057,0.011
662221be-6da1-4509-abc2-939a2762d084,13310,-20,-59.0,True,MAG4_LOS_r,2023/5/19 0:00,2023/5/20 0:00,2023/5/19 0:00,,0.055,,0.050000001,0.006
af2bd7b8-c86a-4eb6-8f00-2151b28393f4,13311,18,-76.0,True,ASAP_1,2023/5/19 0:00,2023/5/20 0:00,2023/5/19 0:00,,0.566999987,0.563000023,0.34799999,0.218999997
9b792a9b-d033-4644-9796-4c2bdf2035ad,13311,18,-76.0,True,NOAA_1,2023/5/19 0:00,2023/5/20 0:00,2023/5/18 22:00,,0.050000001,0.25,0.050000001,0.0
7df13937-1574-4737-b3c8-517bd621e69b,13311,17,-60.0,True,AMOS_v1,2023/5/20 0:00,2023/5/21 0:00,2023/5/20 0:30,0.410100013,0.059999999,,,0.0013
76b22550-fce6-4101-9152-930c28a04381,13311,17,-60.0,True,MAG4_LOS_FEr,2023/5/20 0:00,2023/5/21 0:00,2023/5/20 0:00,,0.316000015,,0.270000011,0.063000001
0e3afc73-239a-4ff4-8381-be35f8b7afab,13311,17,-60.0,True,MAG4_LOS_r,2023/5/20 0:00,2023/5/21 0:00,2023/5/20 0:00,,0.26699999,,0.231000006,0.046
b1193a0f-a113-4d67-a2bd-071cf4fc4636,13311,18,-20.0,True,MAG4_LOS_FEr,2023/5/23 0:00,2023/5/24 0:00,2023/5/23 0:00,,0.009,,0.008,0.001
4d7931fc-15d7-4189-9a81-eb74e173b0d0,13311,18,-20.0,True,MAG4_LOS_r,2023/5/23 0:00,2023/5/24 0:00,2023/5/23 0:00,,0.007,,0.006,0.001
bf9d5992-ac94-4cd6-baac-dfb74f35c4a5,13312,-25,-70.0,True,ASAP_1,2023/5/20 0:00,2023/5/21 0:00,2023/5/20 0:00,,0.0209,0.186000004,0.0209,0.0
a4a6dd8d-ce8f-4b28-963c-25870b5dce89,13313,22,-75.0,True,NOAA_1,2023/5/20 0:00,2023/5/21 0:00,2023/5/19 22:00,,0.02,0.100000001,0.01,0.01
0d614099-8c87-487e-81dd-f3411bb3d720,13313,22,-63.0,True,AMOS_v1,2023/5/21 0:00,2023/5/22 0:00,2023/5/21 0:30,0.0407,0.0,,,0.0
08de1859-d10e-490d-a697-75efd13ecd2d,13313,23,-35.0,True,AMOS_v1,2023/5/23 0:00,2023/5/24 0:00,2023/5/23 0:30,0.0407,0.0,,,0.0
b8da430d-43f6-49e3-be15-c8eba4a5d44c,13313,23,-35.0,True,NOAA_1,2023/5/23 0:00,2023/5/24 0:00,2023/5/22 22:00,,0.02,0.050000001,0.01,0.01
35175cb9-91fd-46a7-a277-dcc058571e43,13313,23,-21.0,True,AMOS_v1,2023/5/24 0:00,2023/5/25 0:00,2023/5/24 0:30,0.0407,0.0,,,0.0
1b39b5ff-8302-4aaf-9b01-659c42fc9e15,13313,23,54.0,True,MAG4_LOS_FEr,2023/5/30 0:00,2023/5/31 0:00,2023/5/30 0:00,,0.044,,0.037,0.007
88800ac1-5c53-4505-98e2-563a4c94ecf2,13313,23,54.0,True,MAG4_LOS_r,2023/5/30 0:00,2023/5/31 0:00,2023/5/30 0:00,,0.035999998,,0.032000002,0.004
5a1bcbf4-f86b-4a2a-82d2-a066c228d34a,13314,15,-36.0,True,NOAA_1,2023/5/21 0:00,2023/5/22 0:00,2023/5/20 22:00,,0.02,0.050000001,0.01,0.01
7a9f98b8-9ed3-45ad-bafe-53027951b158,13314,15,-25.0,True,AMOS_v1,2023/5/22 0:00,2023/5/23 0:00,2023/5/22 0:30,0.0403,0.0055,,,0.0
083a8cc8-bbca-45cd-8b42-9f9ca22eee59,13314,15,-25.0,True,NOAA_1,2023/5/22 0:00,2023/5/23 0:00,2023/5/21 22:00,,0.02,0.050000001,0.01,0.01
98519a10-6af6-45e1-aa4e-37ff52a26856,13315,-15,-45.0,True,ASAP_1,2023/5/24 0:00,2023/5/25 0:00,2023/5/24 0:00,,0.0,0.088600002,0.0,0.0
ecf0cabb-4910-41bf-b9c7-47f64e41431b,13315,-15,-45.0,True,MAG4_LOS_FEr,2023/5/24 0:00,2023/5/25 0:00,2023/5/24 0:00,,0.002,,0.002,0.0
7d8a1d2d-c818-479f-98e8-9922e8c0cf81,13315,-15,-45.0,True,MAG4_LOS_r,2023/5/24 0:00,2023/5/25 0:00,2023/5/24 0:00,,0.001,,0.001,0.0
ff87848c-7883-45f5-b6c7-fb4732745681,13315,-15,-45.0,True,NOAA_1,2023/5/24 0:00,2023/5/25 0:00,2023/5/23 22:00,,0.02,0.050000001,0.01,0.01
eb8ff4b5-e389-4b06-9dad-2648a7fe659d,13315,-17,-32.0,True,AMOS_v1,2023/5/25 0:00,2023/5/26 0:00,2023/5/25 0:30,0.0403,0.0055,,,0.0
86d39365-d08f-4c75-bf79-1aa53eeb2694,13315,-17,-32.0,True,ASAP_1,2023/5/25 0:00,2023/5/26 0:00,2023/5/25 0:00,,0.065800004,0.316000015,0.065800004,0.0
21530b5a-7ee4-44ff-9878-6cbacd475256,13315,-17,-32.0,True,MAG4_LOS_FEr,2023/5/25 0:00,2023/5/26 0:00,2023/5/25 0:00,,0.046,,0.039000001,0.007
a372fe74-5649-4171-819f-3cca68679e82,13315,-17,-32.0,True,MAG4_LOS_r,2023/5/25 0:00,2023/5/26 0:00,2023/5/25 0:00,,0.037,,0.033,0.004
e8097f0a-bd8b-4c8e-9534-13e14df3d390,13315,-17,-32.0,True,NOAA_1,2023/5/25 0:00,2023/5/26 0:00,2023/5/24 22:00,,0.110000001,0.449999988,0.100000001,0.01
4663c2c9-a065-47e2-8770-d8c406b66eea,13315,-16,-19.0,True,AMOS_v1,2023/5/26 0:00,2023/5/27 0:00,2023/5/26 0:30,0.682299972,0.120499998,,,0.0046
02d1e135-90a1-4006-94a0-8b86adeeec87,13315,-16,-19.0,True,ASAP_1,2023/5/26 0:00,2023/5/27 0:00,2023/5/26 0:00,,0.070299998,0.338,0.070299998,0.0
e4613b5e-5d6f-4922-b5fe-0e4ad314cbda,13315,-16,-19.0,True,MAG4_LOS_FEr,2023/5/26 0:00,2023/5/27 0:00,2023/5/26 0:00,,0.092,,0.078000002,0.016000001
11b76118-9149-4bb4-aaa1-ff9339adfa05,13315,-16,-19.0,True,MAG4_LOS_r,2023/5/26 0:00,2023/5/27 0:00,2023/5/26 0:00,,0.075999998,,0.068000004,0.009
36bde4bc-b0ac-48d5-bbba-ac9e867f969f,13315,-16,-19.0,True,NOAA_1,2023/5/26 0:00,2023/5/27 0:00,2023/5/25 22:00,,0.110000001,0.449999988,0.100000001,0.01
004e9f6c-d42e-4977-a4ab-c8ac290e48d6,13315,-17,-5.0,True,AMOS_v1,2023/5/27 0:00,2023/5/28 0:00,2023/5/27 0:30,0.682299972,0.120499998,,,0.0046
f67e95c9-a942-44c2-88da-437f244196a0,13316,9,-36.0,True,ASAP_1,2023/5/27 0:00,2023/5/28 0:00,2023/5/27 0:00,,0.032499999,0.250999987,0.032499999,0.0
65e09ba8-5b43-4509-861d-1e1cd14a6893,13316,9,-36.0,True,MAG4_LOS_FEr,2023/5/27 0:00,2023/5/28 0:00,2023/5/27 0:00,,0.001,,0.001,0.0
8058eab3-a556-4b44-ad1c-d04e07370521,13316,9,-36.0,True,MAG4_LOS_r,2023/5/27 0:00,2023/5/28 0:00,2023/5/27 0:00,,0.0,,0.0,0.0
e9ec8ca1-8338-409e-80e1-e876c03cabfc,13316,9,-36.0,True,NOAA_1,2023/5/27 0:00,2023/5/28 0:00,2023/5/26 22:00,,0.02,0.150000006,0.01,0.01
b05fd65e-6d0e-484e-bbfe-542dbde9514a,13316,9,-22.0,True,AMOS_v1,2023/5/28 0:00,2023/5/29 0:00,2023/5/28 0:30,0.071800001,0.0053,,,0.0
de9000a0-c871-4b3a-8da6-6bf05587cda5,13316,9,-22.0,True,ASAP_1,2023/5/28 0:00,2023/5/29 0:00,2023/5/28 0:00,,0.032600001,0.250999987,0.032600001,0.0
baaced06-51d9-4d12-8bd6-9ee68bcc1db1,13316,9,-22.0,True,MAG4_LOS_FEr,2023/5/28 0:00,2023/5/29 0:00,2023/5/28 0:00,,0.008,,0.007,0.001
e23fb190-6203-4bfe-8004-06cd41a42269,13316,9,-22.0,True,MAG4_LOS_r,2023/5/28 0:00,2023/5/29 0:00,2023/5/28 0:00,,0.006,,0.006,0.0
b01ac099-0d55-4a82-9e2c-05b6e94041a8,13316,9,-22.0,True,NOAA_1,2023/5/28 0:00,2023/5/29 0:00,2023/5/27 22:00,,0.02,0.150000006,0.01,0.01
a4758ce1-b116-4da7-9dbf-90866cc3845d,13316,8,-8.0,True,AMOS_v1,2023/5/29 0:00,2023/5/30 0:00,2023/5/29 0:30,0.071800001,0.0053,,,0.0
ec6429b6-4672-4bc8-a875-7d91481d80dc,13316,8,-8.0,True,ASAP_1,2023/5/29 0:00,2023/5/30 0:00,2023/5/29 0:00,,0.0,0.103,0.0,0.0
449d1748-e5a2-4034-8758-c40e4feb0948,13316,8,-8.0,True,MAG4_LOS_FEr,2023/5/29 0:00,2023/5/30 0:00,2023/5/29 0:00,,0.001,,0.001,0.0
981e7649-174c-4625-8238-01097dd1d4b6,13316,8,-8.0,True,MAG4_LOS_r,2023/5/29 0:00,2023/5/30 0:00,2023/5/29 0:00,,0.001,,0.001,0.0
3171deaa-dee7-43e5-9db2-34ffb7a267f4,13316,8,-8.0,True,NOAA_1,2023/5/29 0:00,2023/5/30 0:00,2023/5/28 22:00,,0.02,0.25,0.01,0.01
ac364262-3a06-4849-81b5-682677edd48a,13316,9,4.0,True,AMOS_v1,2023/5/30 0:00,2023/5/31 0:00,2023/5/30 0:30,0.089500003,0.0,,,0.0
e6844e13-e0ff-4707-bf30-cffdea54fd88,13319,-19,1.0,True,ASAP_1,2023/5/30 0:00,2023/5/31 0:00,2023/5/30 0:00,,0.064300001,0.308999985,0.064300001,0.0
deb08e1f-32d8-452a-b966-10e337b9b58c,13320,-11,-72.0,True,NOAA_1,2023/5/30 0:00,2023/5/31 0:00,2023/5/29 22:00,,0.02,0.050000001,0.01,0.01
e86bc253-f190-4acb-b7de-90a0917be840,13320,9,-58.0,True,AMOS_v1,2023/5/31 0:00,2023/6/1 0:00,2023/5/31 0:30,0.0287,0.0,,,0.0
4f25ed43-a744-4a40-a6ba-76f4ed1defa5,13322,16,38.0,True,ASAP_1,2023/5/31 0:00,2023/6/1 0:00,2023/5/31 0:00,,0.0,0.090899996,0.0,0.0
d895e034-061e-4870-83f4-e95e74af996e,13322,16,38.0,True,MAG4_LOS_FEr,2023/5/31 0:00,2023/6/1 0:00,2023/5/31 0:00,,0.001,,0.001,0.0
d6844932-b130-4ede-8f14-58d6ef8c8f00,13322,16,38.0,True,MAG4_LOS_r,2023/5/31 0:00,2023/6/1 0:00,2023/5/31 0:00,,0.001,,0.001,0.0
7a37397c-052a-497d-8b52-dbebac42bdbf,13322,16,38.0,True,NOAA_1,2023/5/31 0:00,2023/6/1 0:00,2023/5/30 22:00,,0.02,0.050000001,0.01,0.01
647e313a-61ad-4c61-a18c-7dd973195ca6,13322,17,52.0,True,AMOS_v1,2023/6/1 0:00,2023/6/2 0:00,2023/6/1 0:30,0.0403,0.0055,,,0.0
44fb4f36-0204-4208-b3ab-d9ff5da55c01,13322,17,52.0,True,MAG4_LOS_FEr,2023/6/1 0:00,2023/6/2 0:00,2023/6/1 0:00,,0.006,,0.005,0.001
20b951dd-5784-4a0c-bbdf-c2981ba52c56,13322,17,52.0,True,MAG4_LOS_r,2023/6/1 0:00,2023/6/2 0:00,2023/6/1 0:00,,0.004,,0.004,0.0
2e3e6f9f-5392-423d-8458-d03866265d7d,13323,-5,-68.0,True,ASAP_1,2023/6/1 0:00,2023/6/2 0:00,2023/6/1 0:00,,0.071500003,0.344000012,0.071500003,0.0
eb065475-243f-4adf-bb07-5baf24ad1503,13323,-5,-68.0,True,NOAA_1,2023/6/1 0:00,2023/6/2 0:00,2023/5/31 22:00,,0.060000001000000004,0.25,0.050000001,0.01
c621b524-277c-4ddb-9afe-8f57c59fbea0,13323,-8,-57.0,True,AMOS_v1,2023/6/2 0:00,2023/6/3 0:00,2023/6/2 0:30,0.410100013,0.059999999,,,0.0013
66014dd6-3e0d-474f-b56f-7b0f5585349b,13323,-8,-57.0,True,MAG4_LOS_FEr,2023/6/2 0:00,2023/6/3 0:00,2023/6/2 0:00,,0.130999997,,0.111000001,0.022
b17b47a1-5bf7-450a-bb10-b23ea678aa4b,13323,-8,-57.0,True,MAG4_LOS_r,2023/6/2 0:00,2023/6/3 0:00,2023/6/2 0:00,,0.104000002,,0.092,0.014
32abf7be-c001-4f57-8bb9-03ec99fa4339,13323,-8,-57.0,True,NOAA_1,2023/6/2 0:00,2023/6/3 0:00,2023/6/1 22:00,,0.21000000300000002,0.600000024,0.200000003,0.01
39692472-7aa5-430c-b81d-0c99b4275f99,13323,-7,-45.0,True,AMOS_v1,2023/6/3 0:00,2023/6/4 0:00,2023/6/3 0:30,0.771499991,0.090800002,,,0.0
52d780b5-656d-4faf-b1fd-a592219f82ad,13325,11,2.0,True,MAG4_LOS_FEr,2023/6/3 0:00,2023/6/4 0:00,2023/6/3 0:00,,0.0,,0.0,0.0
4f3fed56-8b7a-4029-a7d1-f4bc758595b0,13325,11,2.0,True,MAG4_LOS_r,2023/6/3 0:00,2023/6/4 0:00,2023/6/3 0:00,,0.0,,0.0,0.0
64f258b5-5e1c-43bc-937c-9e9f822fb517,13326,25,-73.0,True,NOAA_1,2023/6/3 0:00,2023/6/4 0:00,2023/6/2 22:00,,0.02,0.150000006,0.01,0.01
ea1b0d65-253d-45db-a214-63a53df52c68,13326,25,-59.0,True,AMOS_v1,2023/6/4 0:00,2023/6/5 0:00,2023/6/4 0:30,0.100000001,0.016000001,,,0.0009
b779f9a9-5716-465a-867a-9a02320f01af,13326,25,-59.0,True,ASAP_1,2023/6/4 0:00,2023/6/5 0:00,2023/6/4 0:00,,0.039000001,0.201000005,0.039000001,0.0
1c45606c-19b9-4c06-a4bb-9fce2f4965c2,13326,25,-59.0,True,MAG4_LOS_FEr,2023/6/4 0:00,2023/6/5 0:00,2023/6/4 0:00,,0.007,,0.006,0.001
043bf32f-98ad-43f5-a006-758e6a1b3a88,13326,25,-59.0,True,MAG4_LOS_r,2023/6/4 0:00,2023/6/5 0:00,2023/6/4 0:00,,0.006,,0.006,0.0
d00fa26e-c1f1-4258-b329-be5b67840634,13326,25,-59.0,True,NOAA_1,2023/6/4 0:00,2023/6/5 0:00,2023/6/3 22:00,,0.02,0.100000001,0.01,0.01
6b4a0c3f-7022-476a-aca2-d38c8830a9a6,13326,29,-46.0,True,AMOS_v1,2023/6/5 0:00,2023/6/6 0:00,2023/6/5 0:30,0.0407,0.0,,,0.0
2a5e4bb6-e5b8-48eb-aba4-8d450d3ee351,13327,-14,-67.0,True,ASAP_1,2023/6/5 0:00,2023/6/6 0:00,2023/6/5 0:00,,0.064599998,0.331,0.064599998,0.0
707b6181-3602-42b2-b1e7-9449efbb0dcd,13327,-14,-67.0,True,MAG4_LOS_FEr,2023/6/5 0:00,2023/6/6 0:00,2023/6/5 0:00,,0.02,,0.017000001,0.003
07dfdb0e-eb84-4604-b38e-13c44a99a0ce,13327,-14,-67.0,True,MAG4_LOS_r,2023/6/5 0:00,2023/6/6 0:00,2023/6/5 0:00,,0.016000001,,0.015,0.001
efd5079c-cb1b-4a9d-8217-ad5e0cf97bf1,13327,-14,-67.0,True,NOAA_1,2023/6/5 0:00,2023/6/6 0:00,2023/6/4 22:00,,0.050000001,0.349999994,0.050000001,0.0
acf21184-ec25-4333-98a9-d8398f8acd7f,13327,-15,-56.0,True,AMOS_v1,2023/6/6 0:00,2023/6/7 0:00,2023/6/6 0:30,0.410100013,0.059999999,,,0.0013
ae2de859-0018-433c-b601-a94943aca583,13327,-15,-56.0,True,MAG4_LOS_FEr,2023/6/6 0:00,2023/6/7 0:00,2023/6/6 0:00,,0.156000003,,0.133000001,0.027000001
8ecfa8b5-57e8-47fb-97c0-0f9e30119e3d,13327,-15,-56.0,True,MAG4_LOS_r,2023/6/6 0:00,2023/6/7 0:00,2023/6/6 0:00,,0.130999997,,0.115999997,0.017000001
3708ba15-e496-46b8-b796-6c37177d559a,13327,-14,-40.0,True,MAG4_LOS_FEr,2023/6/7 0:00,2023/6/8 0:00,2023/6/7 0:00,,0.165000007,,0.138999999,0.029999999
e9aa081b-9a0d-4196-978b-1691fa70c4c7,13327,-14,-40.0,True,MAG4_LOS_r,2023/6/7 0:00,2023/6/8 0:00,2023/6/7 0:00,,0.138999999,,0.123000003,0.018999999
3eed6719-5010-454a-9cb1-dbfde4ede5e6,13328,11,3.0,True,ASAP_1,2023/6/6 0:00,2023/6/7 0:00,2023/6/6 0:00,,0.0125,0.108999997,0.0125,0.0
d3ec569a-4244-4408-be64-b866d16a938a,13328,11,3.0,True,NOAA_1,2023/6/6 0:00,2023/6/7 0:00,2023/6/5 22:00,,0.02,0.050000001,0.01,0.01
a5faed72-5e5a-4ec5-b096-86f01a629d64,13330,18,-27.0,True,NOAA_1,2023/6/7 0:00,2023/6/8 0:00,2023/6/6 22:00,,0.02,0.050000001,0.01,0.01
ab84f9a0-fc5b-4abf-859a-11af0ce8227b,13330,18,-14.0,True,AMOS_v1,2023/6/8 0:00,2023/6/9 0:00,2023/6/8 0:30,0.0403,0.0055,,,0.0
9b9d281e-1e55-4c7c-99be-612af6843543,13331,-22,-62.0,True,ASAP_1,2023/6/8 0:00,2023/6/9 0:00,2023/6/8 0:00,,0.065899998,0.317000002,0.065899998,0.0
1f9e8f47-1af5-4571-a040-0eb8530ef24d,13331,-22,-62.0,True,MAG4_LOS_FEr,2023/6/8 0:00,2023/6/9 0:00,2023/6/8 0:00,,0.017999999,,0.015,0.003
33895b03-cc9d-46de-a836-9c9da9b573fa,13331,-22,-62.0,True,MAG4_LOS_r,2023/6/8 0:00,2023/6/9 0:00,2023/6/8 0:00,,0.014,,0.013,0.001
1df64ddf-0f09-4a35-a550-8e2eaf834427,13331,-22,-62.0,True,NOAA_1,2023/6/8 0:00,2023/6/9 0:00,2023/6/7 22:00,,0.02,0.100000001,0.01,0.01
f4d2f8d9-3bd2-4929-adb7-cc576293cc29,13331,-22,-48.0,True,AMOS_v1,2023/6/9 0:00,2023/6/10 0:00,2023/6/9 0:30,0.249599993,0.0239,,,0.0
b8d6c2f2-7169-40c4-ad51-92f957da79f1,13331,-22,-48.0,True,MAG4_LOS_FEr,2023/6/9 0:00,2023/6/10 0:00,2023/6/9 0:00,,0.030999999,,0.026000001,0.005
336a8819-104a-43b4-827f-af7d8ec2d7ed,13331,-22,-48.0,True,MAG4_LOS_r,2023/6/9 0:00,2023/6/10 0:00,2023/6/9 0:00,,0.025,,0.023,0.002
fc893467-6c10-4fb5-a6c8-2afd00c9530b,13331,-22,-37.0,True,MAG4_LOS_FEr,2023/6/10 0:00,2023/6/11 0:00,2023/6/10 0:00,,0.021,,0.017999999,0.003
f5fc68d3-691c-4541-97b6-02a6821ff5e6,13331,-22,-37.0,True,MAG4_LOS_r,2023/6/10 0:00,2023/6/11 0:00,2023/6/10 0:00,,0.017000001,,0.015,0.002
9e341e10-b342-4d6f-a49f-60af00265927,13331,-22,-25.0,True,MAG4_LOS_FEr,2023/6/11 0:00,2023/6/12 0:00,2023/6/11 0:00,,0.018999999,,0.016000001,0.003
1884feac-c1f0-4cab-a520-1b2e480f352e,13331,-22,-25.0,True,MAG4_LOS_r,2023/6/11 0:00,2023/6/12 0:00,2023/6/11 0:00,,0.015,,0.014,0.001
986f0554-a19c-4f6c-9002-187cbcae5ffb,13331,-22,-13.0,True,MAG4_LOS_FEr,2023/6/12 0:00,2023/6/13 0:00,2023/6/12 0:00,,0.015,,0.013,0.002
6b733939-8e90-4795-9282-0a52c6bc3644,13331,-22,-13.0,True,MAG4_LOS_r,2023/6/12 0:00,2023/6/13 0:00,2023/6/12 0:00,,0.012,,0.011,0.001
94c88fd5-3c6c-47a1-96b7-0116968e0d0a,13331,-23,-3.0,True,MAG4_LOS_FEr,2023/6/13 0:00,2023/6/14 0:00,2023/6/13 0:00,,0.017999999,,0.015,0.003
42f785dd-7230-49c0-a06e-9962474c4fe7,13331,-23,-3.0,True,MAG4_LOS_r,2023/6/13 0:00,2023/6/14 0:00,2023/6/13 0:00,,0.014,,0.013,0.001
c2e71bac-1f0f-41e9-a80f-7d169178bfb1,13331,-23,14.0,True,AMOS_v1,2023/6/14 0:00,2023/6/15 0:00,2023/6/14 0:30,0.632099986,0.0,,,0.0
ea66fd4e-3fb9-4b7f-8980-81d8a82cd9a5,13332,-8,-59.0,True,ASAP_1,2023/6/9 0:00,2023/6/10 0:00,2023/6/9 0:00,,0.0116,0.094400004,0.0116,0.0
18041bb1-2c3a-4e7d-8235-0947e71a6ba5,13332,-8,-59.0,True,NOAA_1,2023/6/9 0:00,2023/6/10 0:00,2023/6/8 22:00,,0.02,0.050000001,0.01,0.01
1e796d24-89b2-4517-9143-d167c84aaa94,13332,-8,-45.0,True,AMOS_v1,2023/6/10 0:00,2023/6/11 0:00,2023/6/10 0:30,0.0407,0.0,,,0.0
8e84d23d-9bc9-4dcb-8ec9-b466ec2e71a4,13332,-8,-45.0,True,ASAP_1,2023/6/10 0:00,2023/6/11 0:00,2023/6/10 0:00,,0.0116,0.094099998,0.0116,0.0
b235d9ea-b10f-439a-9102-e8925779d1ca,13332,-8,-45.0,True,NOAA_1,2023/6/10 0:00,2023/6/11 0:00,2023/6/9 22:00,,0.02,0.050000001,0.01,0.01
9aa975e9-6d15-46ed-ac7b-83a53b2252ca,13332,-8,-31.0,True,AMOS_v1,2023/6/11 0:00,2023/6/12 0:00,2023/6/11 0:30,0.0287,0.0,,,0.0
2623ffa9-fdfc-4ca2-87ab-bb2107da23d2,13332,-8,-31.0,True,ASAP_1,2023/6/11 0:00,2023/6/12 0:00,2023/6/11 0:00,,0.0115,0.093699999,0.0115,0.0
17e8f295-a4cf-4171-86a9-1454e37bc6c5,13332,-8,-31.0,True,NOAA_1,2023/6/11 0:00,2023/6/12 0:00,2023/6/10 22:00,,0.02,0.100000001,0.01,0.01
0e9dfbc7-0161-4585-8c7a-03aefb4bdffd,13332,-8,-17.0,True,AMOS_v1,2023/6/12 0:00,2023/6/13 0:00,2023/6/12 0:30,0.024499999,0.0032,,,0.0
30af5d6d-37fa-4010-b5c4-6c73b5e9fbbe,13332,-8,-17.0,True,NOAA_1,2023/6/12 0:00,2023/6/13 0:00,2023/6/11 22:00,,0.02,0.050000001,0.01,0.01
9d3bcca0-a7a8-4296-9601-52e972ba90c7,13332,-8,-6.0,True,AMOS_v1,2023/6/13 0:00,2023/6/14 0:00,2023/6/13 0:30,0.024499999,0.0032,,,0.0
