T_REC,_modelTyp,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,one,Class,noaaID,predictday
20240302,LLM_VIT,TSS,13595,0.51,0.496,0.575,0.482,0.546,0.527,0.484,0.536,0.497,0.647,13595,0.53,N,13595,20240303
20240302,LLM_VIT,TSS,13596,0.303,0.227,0.243,0.263,0.262,0.273,0.244,0.307,0.29,0.223,13596,0.263,N,13596,20240303
20240303,LLM_VIT,TSS,13591,0.384,0.319,0.357,0.335,0.351,0.357,0.311,0.416,0.376,0.353,13591,0.355,N,13591,20240304
20240303,LLM_VIT,TSS,13595,0.529,0.525,0.636,0.512,0.578,0.586,0.509,0.582,0.516,0.678,13595,0.565,C,13595,20240304
20240303,LLM_VIT,TSS,13596,0.318,0.237,0.294,0.275,0.293,0.303,0.26,0.355,0.319,0.246,13596,0.29,N,13596,20240304
20240304,LLM_VIT,TSS,13591,0.387,0.317,0.373,0.339,0.35,0.37,0.31,0.438,0.385,0.3,13591,0.356,N,13591,20240305
20240307,LLM_VIT,TSS,13602,0.219,0.16,0.166,0.196,0.224,0.181,0.215,0.209,0.226,0.208,13602,0.2,N,13602,20240308
20240307,LLM_VIT,TSS,13603,0.209,0.152,0.137,0.189,0.194,0.161,0.191,0.184,0.201,0.162,13603,0.178,N,13603,20240308
20240307,LLM_VIT,TSS,13604,0.39,0.313,0.42,0.344,0.371,0.401,0.326,0.484,0.405,0.335,13604,0.378,N,13604,20240308
20240308,LLM_VIT,TSS,13602,0.211,0.149,0.15,0.184,0.201,0.172,0.188,0.19,0.203,0.173,13602,0.182,N,13602,20240309
20240308,LLM_VIT,TSS,13603,0.196,0.136,0.116,0.174,0.172,0.152,0.179,0.166,0.182,0.154,13603,0.162,N,13603,20240309
20240308,LLM_VIT,TSS,13604,0.361,0.279,0.362,0.316,0.339,0.359,0.307,0.435,0.369,0.311,13604,0.343,N,13604,20240309
20240309,LLM_VIT,TSS,13602,0.32,0.255,0.275,0.274,0.274,0.285,0.251,0.334,0.313,0.22,13602,0.28,N,13602,20240310
20240309,LLM_VIT,TSS,13603,0.175,0.118,0.119,0.154,0.157,0.151,0.162,0.164,0.168,0.115,13603,0.148,C,13603,20240310
20240309,LLM_VIT,TSS,13604,0.293,0.208,0.248,0.255,0.27,0.274,0.241,0.318,0.286,0.221,13604,0.261,N,13604,20240310
20240310,LLM_VIT,TSS,13602,0.355,0.277,0.338,0.305,0.313,0.34,0.278,0.406,0.355,0.255,13602,0.322,N,13602,20240311
20240310,LLM_VIT,TSS,13604,0.267,0.198,0.21,0.223,0.233,0.245,0.207,0.272,0.257,0.18,13604,0.229,N,13604,20240311
20240314,LLM_VIT,TSS,13606,0.233,0.15,0.186,0.195,0.208,0.213,0.201,0.242,0.227,0.162,13606,0.201,N,13606,20240315
20240314,LLM_VIT,TSS,13607,0.303,0.224,0.256,0.263,0.279,0.271,0.265,0.306,0.294,0.293,13607,0.275,N,13607,20240315
20240315,LLM_VIT,TSS,13607,0.222,0.163,0.164,0.19,0.205,0.195,0.196,0.201,0.21,0.151,13607,0.189,N,13607,20240316
20240315,LLM_VIT,TSS,13610,0.169,0.107,0.142,0.149,0.168,0.162,0.159,0.179,0.168,0.112,13610,0.151,N,13610,20240316
20240317,LLM_VIT,TSS,13607,0.296,0.23,0.236,0.245,0.255,0.267,0.233,0.297,0.274,0.208,13607,0.254,N,13607,20240318
20240317,LLM_VIT,TSS,13611,0.199,0.146,0.145,0.173,0.179,0.173,0.184,0.191,0.2,0.163,13611,0.175,N,13611,20240318
20240318,LLM_VIT,TSS,13607,0.511,0.44,0.569,0.43,0.506,0.502,0.423,0.602,0.524,0.496,13607,0.5,N,13607,20240319
20240318,LLM_VIT,TSS,13608,0.233,0.152,0.185,0.205,0.218,0.208,0.21,0.247,0.234,0.179,13608,0.207,N,13608,20240319
20240318,LLM_VIT,TSS,13611,0.173,0.115,0.127,0.15,0.162,0.151,0.161,0.169,0.169,0.114,13611,0.149,N,13611,20240319
20240318,LLM_VIT,TSS,13613,0.443,0.394,0.428,0.391,0.414,0.403,0.383,0.481,0.451,0.468,13613,0.425,N,13613,20240319
20240319,LLM_VIT,TSS,13607,0.486,0.415,0.564,0.431,0.491,0.507,0.439,0.601,0.516,0.518,13607,0.496,N,13607,20240320
20240319,LLM_VIT,TSS,13608,0.202,0.137,0.169,0.173,0.194,0.19,0.182,0.202,0.197,0.143,13608,0.178,N,13608,20240320
20240319,LLM_VIT,TSS,13611,0.181,0.115,0.141,0.16,0.17,0.164,0.162,0.18,0.175,0.117,13611,0.156,N,13611,20240320
20240319,LLM_VIT,TSS,13613,0.439,0.38,0.448,0.393,0.408,0.426,0.374,0.495,0.448,0.452,13613,0.426,C,13613,20240320
20240319,LLM_VIT,TSS,13614,0.862,0.867,0.992,0.847,0.961,0.962,0.934,0.985,0.936,0.989,13614,0.933,N,13614,20240320
20240320,LLM_VIT,TSS,13608,0.257,0.188,0.237,0.223,0.23,0.256,0.215,0.273,0.252,0.18,13608,0.231,N,13608,20240321
20240320,LLM_VIT,TSS,13614,0.801,0.794,0.977,0.782,0.935,0.921,0.889,0.96,0.89,0.976,13614,0.892,C,13614,20240321
20240320,LLM_VIT,TSS,13615,0.952,0.945,0.998,0.903,0.988,0.983,0.965,0.996,0.976,0.997,13615,0.97,C,13615,20240321
20240320,LLM_VIT,TSS,13616,0.37,0.294,0.356,0.325,0.325,0.364,0.292,0.425,0.366,0.28,13616,0.339,N,13616,20240321
20240321,LLM_VIT,TSS,13614,0.817,0.776,0.978,0.756,0.944,0.906,0.874,0.959,0.895,0.974,13614,0.887,C,13614,20240322
20240321,LLM_VIT,TSS,13615,0.778,0.785,0.914,0.714,0.863,0.852,0.82,0.907,0.81,0.952,13615,0.839,C,13615,20240322
20240322,LLM_VIT,TSS,13614,0.759,0.698,0.956,0.674,0.922,0.844,0.825,0.929,0.851,0.953,13614,0.841,N,13614,20240323
20240322,LLM_VIT,TSS,13615,0.819,0.82,0.936,0.774,0.854,0.863,0.8,0.827,0.808,0.969,13615,0.846,M,13615,20240323
20240322,LLM_VIT,TSS,13617,0.498,0.445,0.601,0.454,0.524,0.561,0.469,0.652,0.523,0.568,13617,0.529,N,13617,20240323
20240323,LLM_VIT,TSS,13614,0.624,0.548,0.826,0.551,0.801,0.688,0.677,0.767,0.696,0.855,13614,0.703,N,13614,20240324
20240323,LLM_VIT,TSS,13615,0.984,0.985,0.999,0.959,0.997,0.995,0.988,0.998,0.992,0.999,13615,0.989,M,13615,20240324
20240323,LLM_VIT,TSS,13617,0.358,0.301,0.326,0.325,0.335,0.358,0.311,0.39,0.349,0.33,13617,0.338,N,13617,20240324
20240323,LLM_VIT,TSS,13619,0.537,0.475,0.7,0.498,0.584,0.604,0.513,0.706,0.594,0.63,13619,0.584,N,13619,20240324
20240325,LLM_VIT,TSS,13614,0.506,0.471,0.588,0.51,0.6,0.602,0.547,0.534,0.49,0.726,13614,0.557,N,13614,20240326
20240325,LLM_VIT,TSS,13615,0.819,0.864,0.944,0.802,0.9,0.907,0.837,0.797,0.751,0.987,13615,0.86,M,13615,20240326
20240325,LLM_VIT,TSS,13617,0.314,0.247,0.226,0.279,0.28,0.258,0.252,0.278,0.296,0.264,13617,0.269,N,13617,20240326
20240325,LLM_VIT,TSS,13619,0.481,0.434,0.54,0.426,0.524,0.493,0.461,0.576,0.495,0.599,13619,0.502,N,13619,20240326
20240325,LLM_VIT,TSS,13620,0.275,0.189,0.245,0.248,0.26,0.262,0.243,0.306,0.278,0.212,13620,0.251,N,13620,20240326
20240326,LLM_VIT,TSS,13614,0.557,0.54,0.722,0.567,0.664,0.701,0.617,0.685,0.566,0.79,13614,0.64,N,13614,20240327
20240326,LLM_VIT,TSS,13617,0.247,0.179,0.154,0.216,0.223,0.193,0.207,0.203,0.226,0.193,13617,0.204,N,13617,20240327
20240326,LLM_VIT,TSS,13619,0.4,0.349,0.36,0.363,0.397,0.375,0.368,0.394,0.38,0.455,13619,0.384,N,13619,20240327
20240326,LLM_VIT,TSS,13620,0.197,0.137,0.142,0.168,0.18,0.174,0.174,0.185,0.187,0.136,13620,0.168,N,13620,20240327
20240326,LLM_VIT,TSS,13622,0.35,0.267,0.411,0.327,0.367,0.395,0.331,0.46,0.384,0.344,13622,0.363,N,13622,20240327
20240327,LLM_VIT,TSS,13617,0.306,0.244,0.233,0.261,0.273,0.26,0.237,0.288,0.284,0.251,13617,0.263,N,13617,20240328
20240327,LLM_VIT,TSS,13619,0.392,0.338,0.335,0.361,0.372,0.367,0.346,0.364,0.367,0.431,13619,0.367,N,13619,20240328
20240327,LLM_VIT,TSS,13620,0.165,0.105,0.119,0.143,0.159,0.146,0.152,0.149,0.158,0.108,13620,0.14,N,13620,20240328
20240328,LLM_VIT,TSS,13617,0.348,0.277,0.304,0.302,0.314,0.325,0.282,0.371,0.34,0.279,13617,0.314,N,13617,20240329
20240328,LLM_VIT,TSS,13619,0.425,0.362,0.417,0.385,0.42,0.422,0.364,0.443,0.409,0.424,13619,0.407,N,13619,20240329
20240328,LLM_VIT,TSS,13620,0.163,0.1,0.125,0.139,0.157,0.149,0.146,0.155,0.155,0.103,13620,0.139,N,13620,20240329
20240329,LLM_VIT,TSS,13617,0.332,0.252,0.333,0.291,0.314,0.33,0.28,0.38,0.331,0.272,13617,0.311,N,13617,20240330
20240329,LLM_VIT,TSS,13619,0.422,0.367,0.443,0.395,0.417,0.45,0.372,0.469,0.415,0.427,13619,0.417,N,13619,20240330
20240401,LLM_VIT,TSS,13624,0.174,0.112,0.145,0.15,0.168,0.163,0.158,0.179,0.174,0.113,13624,0.153,N,13624,20240402
20240403,LLM_VIT,TSS,13624,0.167,0.104,0.13,0.142,0.156,0.153,0.152,0.168,0.162,0.104,13624,0.143,N,13624,20240404
20240404,LLM_VIT,TSS,13627,0.226,0.165,0.189,0.198,0.21,0.22,0.194,0.234,0.214,0.16,13627,0.2,N,13627,20240405
20240405,LLM_VIT,TSS,13627,0.23,0.155,0.196,0.203,0.223,0.225,0.204,0.247,0.233,0.17,13627,0.208,N,13627,20240406
20240405,LLM_VIT,TSS,13628,0.537,0.517,0.664,0.489,0.588,0.562,0.506,0.647,0.553,0.642,13628,0.57,N,13628,20240406
20240406,LLM_VIT,TSS,13628,0.531,0.512,0.606,0.478,0.568,0.526,0.487,0.598,0.533,0.622,13628,0.546,N,13628,20240407
20240406,LLM_VIT,TSS,13629,0.346,0.271,0.309,0.3,0.3,0.313,0.291,0.38,0.35,0.329,13629,0.318,N,13629,20240407
20240407,LLM_VIT,TSS,13628,0.505,0.485,0.548,0.452,0.548,0.472,0.463,0.535,0.5,0.593,13628,0.51,N,13628,20240408
20240407,LLM_VIT,TSS,13629,0.379,0.304,0.38,0.325,0.347,0.365,0.309,0.443,0.382,0.309,13629,0.354,N,13629,20240408
20240407,LLM_VIT,TSS,13630,0.246,0.182,0.255,0.227,0.246,0.272,0.234,0.281,0.263,0.226,13630,0.243,C,13630,20240408
20240407,LLM_VIT,TSS,13631,0.171,0.109,0.129,0.147,0.161,0.153,0.159,0.165,0.166,0.112,13631,0.147,N,13631,20240408
20240407,LLM_VIT,TSS,13632,0.42,0.33,0.472,0.348,0.411,0.424,0.341,0.537,0.438,0.363,13632,0.408,C,13632,20240408
20240408,LLM_VIT,TSS,13628,0.471,0.447,0.471,0.408,0.518,0.401,0.425,0.452,0.447,0.52,13628,0.455,N,13628,20240409
20240408,LLM_VIT,TSS,13631,0.17,0.106,0.142,0.152,0.166,0.165,0.16,0.176,0.17,0.117,13631,0.152,C,13631,20240409
20240408,LLM_VIT,TSS,13632,0.313,0.229,0.306,0.272,0.302,0.308,0.264,0.374,0.322,0.251,13632,0.294,N,13632,20240409
20240408,LLM_VIT,TSS,13633,0.464,0.415,0.511,0.426,0.462,0.475,0.406,0.543,0.474,0.507,13633,0.468,N,13633,20240409
20240409,LLM_VIT,TSS,13628,0.466,0.454,0.453,0.404,0.507,0.396,0.43,0.452,0.443,0.519,13628,0.452,N,13628,20240410
20240409,LLM_VIT,TSS,13632,0.181,0.111,0.141,0.16,0.172,0.17,0.171,0.179,0.177,0.127,13632,0.158,N,13632,20240410
20240409,LLM_VIT,TSS,13633,0.43,0.38,0.446,0.388,0.442,0.421,0.384,0.495,0.438,0.476,13633,0.43,N,13633,20240410
20240411,LLM_VIT,TSS,13628,0.512,0.484,0.558,0.447,0.544,0.474,0.464,0.547,0.507,0.571,13628,0.51,N,13628,20240412
20240411,LLM_VIT,TSS,13633,0.344,0.303,0.254,0.305,0.334,0.268,0.304,0.302,0.323,0.313,13633,0.305,C,13633,20240412
20240411,LLM_VIT,TSS,13634,0.566,0.524,0.643,0.495,0.573,0.553,0.497,0.678,0.597,0.653,13634,0.577,C,13634,20240412
20240413,LLM_VIT,TSS,13633,0.353,0.311,0.244,0.319,0.316,0.27,0.295,0.28,0.324,0.297,13633,0.3,N,13633,20240414
20240413,LLM_VIT,TSS,13634,0.48,0.461,0.444,0.442,0.457,0.453,0.429,0.469,0.452,0.558,13634,0.464,N,13634,20240414
20240413,LLM_VIT,TSS,13635,0.363,0.29,0.318,0.325,0.325,0.348,0.297,0.388,0.355,0.303,13635,0.331,N,13635,20240414
20240413,LLM_VIT,TSS,13636,0.466,0.406,0.538,0.421,0.47,0.483,0.404,0.567,0.484,0.449,13636,0.468,N,13636,20240414
20240414,LLM_VIT,TSS,13633,0.378,0.336,0.29,0.337,0.34,0.309,0.303,0.339,0.352,0.332,13633,0.331,N,13633,20240415
20240414,LLM_VIT,TSS,13634,0.63,0.614,0.761,0.566,0.676,0.66,0.589,0.712,0.624,0.793,13634,0.662,M,13634,20240415
20240414,LLM_VIT,TSS,13635,0.322,0.247,0.271,0.287,0.291,0.3,0.269,0.335,0.314,0.26,13635,0.289,N,13635,20240415
20240414,LLM_VIT,TSS,13636,0.441,0.387,0.454,0.397,0.429,0.433,0.373,0.504,0.446,0.452,13636,0.431,N,13636,20240415
20240415,LLM_VIT,TSS,13633,0.385,0.338,0.316,0.346,0.346,0.325,0.307,0.357,0.365,0.328,13633,0.341,N,13633,20240416
20240415,LLM_VIT,TSS,13634,0.724,0.718,0.906,0.645,0.825,0.8,0.732,0.879,0.756,0.905,13634,0.788,N,13634,20240416
20240415,LLM_VIT,TSS,13635,0.417,0.331,0.429,0.357,0.394,0.406,0.339,0.473,0.421,0.372,13635,0.393,N,13635,20240416
20240415,LLM_VIT,TSS,13636,0.443,0.387,0.442,0.389,0.44,0.413,0.37,0.477,0.44,0.461,13636,0.426,N,13636,20240416
20240416,LLM_VIT,TSS,13634,0.716,0.719,0.913,0.653,0.826,0.811,0.724,0.879,0.753,0.898,13634,0.789,N,13634,20240417
20240416,LLM_VIT,TSS,13636,0.433,0.377,0.406,0.36,0.435,0.381,0.374,0.479,0.424,0.46,13636,0.412,N,13636,20240417
20240416,LLM_VIT,TSS,13641,0.334,0.281,0.221,0.291,0.274,0.26,0.274,0.295,0.309,0.288,13641,0.282,N,13641,20240417
20240417,LLM_VIT,TSS,13636,0.364,0.305,0.292,0.311,0.344,0.3,0.311,0.368,0.357,0.351,13636,0.33,N,13636,20240418
20240417,LLM_VIT,TSS,13641,0.325,0.26,0.246,0.277,0.272,0.277,0.263,0.318,0.306,0.283,13641,0.282,N,13641,20240418
20240418,LLM_VIT,TSS,13636,0.297,0.239,0.211,0.261,0.273,0.248,0.258,0.283,0.289,0.269,13636,0.262,C,13636,20240419
20240418,LLM_VIT,TSS,13641,0.353,0.279,0.329,0.303,0.313,0.337,0.283,0.399,0.351,0.275,13641,0.322,N,13641,20240419
20240418,LLM_VIT,TSS,13644,0.429,0.384,0.446,0.399,0.412,0.435,0.367,0.49,0.432,0.431,13644,0.422,N,13644,20240419
20240419,LLM_VIT,TSS,13636,0.289,0.221,0.23,0.252,0.253,0.263,0.239,0.282,0.277,0.218,13636,0.252,C,13636,20240420
20240419,LLM_VIT,TSS,13641,0.366,0.287,0.362,0.322,0.327,0.365,0.285,0.422,0.364,0.27,13641,0.337,N,13641,20240420
20240421,LLM_VIT,TSS,13636,0.261,0.19,0.265,0.228,0.252,0.279,0.228,0.308,0.263,0.201,13636,0.247,C,13636,20240422
20240423,LLM_VIT,TSS,13652,0.334,0.277,0.246,0.293,0.299,0.271,0.278,0.306,0.313,0.295,13652,0.291,N,13652,20240424
20240423,LLM_VIT,TSS,13655,0.427,0.381,0.407,0.39,0.401,0.405,0.361,0.467,0.426,0.426,13655,0.409,N,13655,20240424
20240424,LLM_VIT,TSS,13652,0.293,0.224,0.217,0.246,0.268,0.233,0.254,0.263,0.273,0.256,13652,0.252,N,13652,20240425
20240424,LLM_VIT,TSS,13653,0.168,0.111,0.117,0.142,0.152,0.143,0.151,0.161,0.161,0.106,13653,0.141,N,13653,20240425
20240424,LLM_VIT,TSS,13655,0.365,0.313,0.288,0.332,0.323,0.316,0.303,0.348,0.348,0.331,13655,0.326,N,13655,20240425
20240424,LLM_VIT,TSS,13657,0.41,0.326,0.404,0.335,0.374,0.383,0.328,0.482,0.415,0.335,13657,0.379,N,13657,20240425
20240425,LLM_VIT,TSS,13652,0.335,0.277,0.278,0.275,0.311,0.28,0.28,0.341,0.317,0.306,13652,0.3,N,13652,20240426
20240425,LLM_VIT,TSS,13655,0.318,0.26,0.242,0.281,0.292,0.265,0.27,0.296,0.307,0.282,13655,0.281,N,13655,20240426
20240425,LLM_VIT,TSS,13657,0.282,0.203,0.229,0.24,0.244,0.258,0.229,0.308,0.277,0.196,13657,0.246,N,13657,20240426
20240427,LLM_VIT,TSS,13652,0.431,0.362,0.451,0.371,0.41,0.414,0.353,0.502,0.437,0.365,13652,0.409,N,13652,20240428
20240427,LLM_VIT,TSS,13655,0.213,0.158,0.13,0.183,0.189,0.16,0.191,0.17,0.198,0.169,13655,0.176,N,13655,20240428
20240427,LLM_VIT,TSS,13657,0.32,0.249,0.268,0.267,0.262,0.295,0.244,0.345,0.309,0.217,13657,0.277,N,13657,20240428
20240429,LLM_VIT,TSS,13655,0.363,0.295,0.323,0.32,0.321,0.333,0.286,0.376,0.355,0.269,13655,0.324,N,13655,20240430
20240429,LLM_VIT,TSS,13660,0.27,0.19,0.258,0.225,0.251,0.266,0.232,0.31,0.264,0.197,13660,0.246,N,13660,20240430
20240430,LLM_VIT,TSS,13655,0.395,0.316,0.406,0.347,0.364,0.391,0.315,0.455,0.398,0.311,13655,0.369,N,13655,20240501
20240502,LLM_VIT,TSS,13662,0.364,0.309,0.278,0.318,0.307,0.311,0.297,0.358,0.345,0.327,13662,0.321,N,13662,20240503
20240503,LLM_VIT,TSS,13662,0.376,0.317,0.314,0.331,0.322,0.335,0.304,0.386,0.362,0.339,13662,0.338,N,13662,20240504
20240503,LLM_VIT,TSS,13664,0.676,0.66,0.838,0.635,0.746,0.763,0.677,0.81,0.703,0.848,13664,0.735,C,13664,20240504
20240506,LLM_VIT,TSS,13666,0.337,0.286,0.236,0.301,0.299,0.27,0.278,0.291,0.316,0.297,13666,0.291,N,13666,20240507
20240506,LLM_VIT,TSS,13667,0.434,0.425,0.376,0.405,0.432,0.351,0.372,0.363,0.403,0.387,13667,0.394,N,13667,20240507
20240507,LLM_VIT,TSS,13666,0.376,0.328,0.292,0.333,0.326,0.317,0.298,0.343,0.353,0.331,13666,0.329,N,13666,20240508
20240507,LLM_VIT,TSS,13667,0.451,0.449,0.391,0.421,0.453,0.359,0.391,0.382,0.428,0.41,13667,0.413,N,13667,20240508
20240510,LLM_VIT,TSS,13667,0.365,0.336,0.277,0.333,0.343,0.29,0.32,0.309,0.336,0.329,13667,0.323,N,13667,20240511
20240512,LLM_VIT,TSS,13667,0.415,0.375,0.354,0.371,0.379,0.354,0.339,0.397,0.395,0.379,13667,0.375,N,13667,20240513
20240512,LLM_VIT,TSS,13672,0.379,0.32,0.322,0.341,0.346,0.349,0.317,0.388,0.365,0.373,13672,0.35,N,13672,20240513
20240513,LLM_VIT,TSS,13667,0.405,0.348,0.364,0.362,0.371,0.362,0.326,0.406,0.391,0.361,13667,0.369,N,13667,20240514
20240513,LLM_VIT,TSS,13672,0.345,0.279,0.273,0.304,0.314,0.305,0.277,0.329,0.322,0.31,13672,0.305,N,13672,20240514
20240513,LLM_VIT,TSS,13675,0.525,0.474,0.582,0.454,0.516,0.518,0.466,0.632,0.545,0.596,13675,0.53,N,13675,20240514
20240514,LLM_VIT,TSS,13667,0.403,0.338,0.388,0.362,0.368,0.384,0.319,0.429,0.395,0.353,13667,0.373,N,13667,20240515
20240514,LLM_VIT,TSS,13672,0.327,0.255,0.252,0.288,0.294,0.284,0.264,0.313,0.313,0.288,13672,0.287,N,13672,20240515
20240514,LLM_VIT,TSS,13678,0.216,0.136,0.184,0.187,0.208,0.205,0.192,0.238,0.215,0.15,13678,0.193,N,13678,20240515
20240515,LLM_VIT,TSS,13672,0.27,0.199,0.203,0.227,0.238,0.234,0.22,0.245,0.245,0.203,13672,0.228,C,13672,20240516
20240516,LLM_VIT,TSS,13672,0.349,0.275,0.308,0.312,0.319,0.335,0.286,0.363,0.341,0.287,13672,0.317,N,13672,20240517
20240517,LLM_VIT,TSS,13672,0.334,0.263,0.326,0.303,0.31,0.344,0.279,0.375,0.332,0.273,13672,0.313,N,13672,20240518
20240518,LLM_VIT,TSS,13672,0.356,0.278,0.39,0.331,0.337,0.398,0.302,0.446,0.363,0.305,13672,0.35,C,13672,20240519
20240519,LLM_VIT,TSS,13684,0.337,0.274,0.271,0.288,0.297,0.286,0.274,0.369,0.342,0.288,13684,0.302,N,13684,20240520
20240520,LLM_VIT,TSS,13684,0.368,0.323,0.258,0.313,0.302,0.291,0.299,0.364,0.354,0.329,13684,0.32,N,13684,20240521
20240521,LLM_VIT,TSS,13684,0.381,0.337,0.286,0.333,0.33,0.307,0.318,0.356,0.366,0.356,13684,0.336,N,13684,20240522
20240522,LLM_VIT,TSS,13684,0.49,0.43,0.514,0.412,0.462,0.442,0.415,0.545,0.501,0.527,13684,0.473,N,13684,20240523
20240523,LLM_VIT,TSS,13684,0.476,0.411,0.515,0.415,0.459,0.467,0.407,0.549,0.487,0.518,13684,0.47,N,13684,20240524
20240523,LLM_VIT,TSS,13689,0.391,0.317,0.384,0.339,0.368,0.379,0.332,0.473,0.402,0.343,13689,0.372,N,13689,20240524
20240524,LLM_VIT,TSS,13689,0.324,0.252,0.269,0.279,0.281,0.297,0.259,0.347,0.314,0.24,13689,0.286,N,13689,20240525
20240525,LLM_VIT,TSS,13689,0.291,0.216,0.233,0.242,0.24,0.262,0.223,0.296,0.27,0.187,13689,0.246,N,13689,20240526
20240525,LLM_VIT,TSS,13690,0.356,0.305,0.278,0.319,0.31,0.295,0.284,0.346,0.346,0.281,13690,0.312,N,13690,20240526
20240526,LLM_VIT,TSS,13690,0.352,0.295,0.269,0.313,0.301,0.288,0.279,0.333,0.336,0.279,13690,0.304,N,13690,20240527
20240528,LLM_VIT,TSS,13693,0.424,0.369,0.379,0.354,0.397,0.363,0.37,0.484,0.43,0.443,13693,0.401,N,13693,20240529
20240528,LLM_VIT,TSS,13696,0.188,0.129,0.165,0.17,0.176,0.18,0.172,0.194,0.189,0.131,13696,0.169,N,13696,20240529
20240530,LLM_VIT,TSS,13693,0.243,0.186,0.176,0.2,0.218,0.203,0.207,0.23,0.241,0.2,13693,0.21,N,13693,20240531
20240530,LLM_VIT,TSS,13696,0.188,0.134,0.143,0.157,0.171,0.172,0.166,0.19,0.181,0.117,13696,0.161,N,13696,20240531
20240530,LLM_VIT,TSS,13697,0.883,0.917,0.993,0.904,0.965,0.975,0.955,0.976,0.932,0.996,13697,0.949,X,13697,20240531
20240531,LLM_VIT,TSS,13693,0.246,0.179,0.183,0.204,0.213,0.218,0.202,0.245,0.239,0.173,13693,0.21,N,13693,20240601
20240531,LLM_VIT,TSS,13697,0.854,0.878,0.986,0.871,0.951,0.953,0.935,0.945,0.908,0.993,13697,0.927,X,13697,20240601
20240601,LLM_VIT,TSS,13693,0.27,0.193,0.254,0.233,0.251,0.269,0.231,0.314,0.28,0.203,13693,0.249,N,13693,20240602
20240601,LLM_VIT,TSS,13697,0.816,0.822,0.967,0.816,0.929,0.908,0.897,0.885,0.868,0.987,13697,0.889,M,13697,20240602
20240601,LLM_VIT,TSS,13698,0.449,0.414,0.413,0.401,0.424,0.41,0.387,0.473,0.447,0.482,13698,0.43,N,13698,20240602
