CLASS,noaaID,FITS文件,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
N,13748,hmi.sharp_cea_720s.11526.20240715_143600_TAI.magnetogram.fits,0.09762708651175972,-0.22931216546093336,0.09467717249267685,0.9898565183746141,1.2819687347916189,-0.14652785252563433,0.4295243445343925,-0.05785242278843188,0.6739266250935905,0.10484454416687793
N,13748,hmi.sharp_cea_720s.11526.20240715_150000_TAI.magnetogram.fits,0.08311331194141236,-0.22969204183063202,0.1027290893392541,0.9236144470026125,1.1490988123553785,-0.14050467741791844,0.437073609646978,-0.0994739526153981,0.6562296997807688,0.12361040909202592
N,13748,hmi.sharp_cea_720s.11526.20240715_160000_TAI.magnetogram.fits,0.08698652756218986,-0.22662762864457744,0.14213941864129168,0.8466372210937259,1.0495059829419568,-0.11692086902687229,0.45562454106672146,-0.2314332593943857,0.628705655297094,0.251432720710923
N,13748,hmi.sharp_cea_720s.11526.20240715_162400_TAI.magnetogram.fits,0.08018689101918659,-0.2278379949328649,0.15006722942955458,0.8472564077931148,1.0184443495813926,-0.11288867537721385,0.46643446772606667,-0.2911647296398516,0.6237042869512509,0.2779800594683364
N,13748,hmi.sharp_cea_720s.11526.20240715_172400_TAI.magnetogram.fits,0.03052037597739541,-0.2327425172974811,0.062067339263174204,0.7107537131264828,0.8579793781800529,-0.14191159386566982,0.4707092052342159,-0.26103597548670376,0.6946097203888448,0.31227884048686266
N,13748,hmi.sharp_cea_720s.11526.20240715_174800_TAI.magnetogram.fits,0.02082814074721856,-0.23595435404478984,0.057123456924944624,0.6282553209821068,0.8448495811234472,-0.147823723502931,0.4831927601117435,-0.24020027296351157,0.7894892155675847,0.2684280367418556
N,13748,hmi.sharp_cea_720s.11526.20240715_181200_TAI.magnetogram.fits,0.032756657170558326,-0.23291000374994025,0.05694715917626534,0.6846995449311907,1.0667630890897355,-0.1485578863014639,0.4867061002817189,-0.2052313989875902,0.7550401715667462,0.1957568773738966
N,13748,hmi.sharp_cea_720s.11526.20240715_191200_TAI.magnetogram.fits,0.12308623915766696,-0.21496519268337239,0.15621814418821695,0.6377244312671593,1.0678404588887154,-0.11568405840424943,0.4853922727793876,-0.13439921339039998,0.7137917131625449,0.04974505167184699
N,13748,hmi.sharp_cea_720s.11526.20240715_193600_TAI.magnetogram.fits,0.15336638716517623,-0.22010728783491681,0.20936359425839698,0.5834262920488583,0.9369059959357758,-0.092706469870255,0.46841146847886195,-0.21661629975244043,0.748510232599257,0.03949019970146229
N,13748,hmi.sharp_cea_720s.11526.20240715_200000_TAI.magnetogram.fits,0.15269409581401092,-0.22587447595277346,0.21629973258130902,0.5501838692353728,0.9114000105735305,-0.10444022264269122,0.47352347117551913,-0.25268144269149967,0.6697248562277016,0.13815409911334636
N,13748,hmi.sharp_cea_720s.11526.20240715_210000_TAI.magnetogram.fits,-0.04903512237475106,-0.2579382399641788,-0.02261337486975809,0.4127570865338709,0.4860652376891465,-0.21114928725935306,0.45464623014179795,-0.1807281657369012,0.7354981032068092,0.36036777689379024
N,13748,hmi.sharp_cea_720s.11526.20240715_212400_TAI.magnetogram.fits,-0.07514638035629356,-0.25982963088580124,-0.0570151417695508,0.35640996044105855,0.4365114603990062,-0.23681926965783578,0.44616283517041444,-0.12163803213642664,0.7497009764528172,0.416187952730226
N,13748,hmi.sharp_cea_720s.11526.20240715_222400_TAI.magnetogram.fits,-0.08191461316355604,-0.2567533192940049,-0.060756923305131744,0.29471356056246967,0.39296512367176706,-0.23588570169660553,0.4287267496178463,-0.06293775669903671,0.7466948552336391,0.32102271276602756
N,13748,hmi.sharp_cea_720s.11526.20240715_224800_TAI.magnetogram.fits,-0.06613261872020301,-0.2569958433218961,-0.022581949083816593,0.282606387033784,0.4030777401388398,-0.22515855458803313,0.4333932588678795,-0.08006591429154662,0.7050189643865218,0.31729486272900514
N,13748,hmi.sharp_cea_720s.11526.20240715_231200_TAI.magnetogram.fits,-0.05092951303758366,-0.2511775012193871,-0.015605872243957162,0.17940135693851564,0.32333795920278247,-0.2217713734184592,0.43094015305984673,-0.05770476173157999,0.7038962426594794,0.2891417520987073
C,13289,hmi.sharp_cea_720s.9448.20230427_152400_TAI.magnetogram.fits,0.09428949130233169,-0.07021010202315507,0.09265786848122436,0.13716678420555767,0.4925795807672474,0.799131195667118,-0.24935034890290073,-0.5940647718173143,0.7038498040812732,-0.7268668543808535
C,13289,hmi.sharp_cea_720s.9448.20230427_160000_TAI.magnetogram.fits,0.07717736634402293,-0.06908736353987603,0.06576059367975906,0.1699633712731936,0.5587639552557765,0.7917228030498541,-0.2369193701119791,-0.5927851725227559,0.7320521220297682,-0.7278202731029078
C,13289,hmi.sharp_cea_720s.9448.20230427_163600_TAI.magnetogram.fits,0.08470098690432673,-0.07096768286960804,0.08944919103455848,0.13929072485032398,0.49288680883007624,0.8068797999346391,-0.2288268595536546,-0.6235142585024914,0.7227642897948098,-0.7631452836007045
C,13289,hmi.sharp_cea_720s.9448.20230427_171200_TAI.magnetogram.fits,0.0943277241744262,-0.0815759046546691,0.07323683898883969,0.10262335006626508,0.3893697643701121,0.802171147657484,-0.23132409823028552,-0.6414411013960247,0.7118546805760985,-0.7545537753760903
C,13289,hmi.sharp_cea_720s.9448.20230427_174800_TAI.magnetogram.fits,0.08856325679417776,-0.08340337539293417,0.08035372869064533,0.07580765408239767,0.45025156051125004,0.7777678638606015,-0.23253775644216337,-0.6348989858502891,0.765565186233471,-0.7757872798436317
C,13289,hmi.sharp_cea_720s.9448.20230427_183600_TAI.magnetogram.fits,0.0921205164304336,-0.08547549866238663,0.07735428840590476,0.07993346896664805,0.4214926607545207,0.7485348119312248,-0.21519497141457952,-0.6016891190472382,0.7573722715613183,-0.7359557550801396
C,13289,hmi.sharp_cea_720s.9448.20230427_191200_TAI.magnetogram.fits,0.11920315106097659,-0.09072871711342172,0.08302579680621723,0.05303886570469132,0.29445112506572846,0.7246092279504924,-0.22305764774150177,-0.5705321276782115,0.7302478622147734,-0.7446449061927184
C,13289,hmi.sharp_cea_720s.9448.20230427_194800_TAI.magnetogram.fits,0.12602468641689468,-0.08043150027373884,0.09666998612952414,0.012123779913272303,0.35512755338117996,0.7084469354175278,-0.20766169428667847,-0.5279021373060812,0.7663765616754366,-0.7264583481680553
C,13289,hmi.sharp_cea_720s.9448.20230427_202400_TAI.magnetogram.fits,0.14824002134795397,-0.07397225690976884,0.11303134510981512,0.11567325382593882,0.49308489738458766,0.748678019152373,-0.17384989719272903,-0.537358854248817,0.7501562062015175,-0.7248576579890101
C,13289,hmi.sharp_cea_720s.9448.20230427_210000_TAI.magnetogram.fits,0.1542693842378983,-0.0673675859083605,0.1227643745879682,0.11393453957891929,0.45538243567976705,0.7770188234390131,-0.1594268293514925,-0.5492957771254616,0.7578346958261224,-0.7437866390892099
C,13289,hmi.sharp_cea_720s.9448.20230427_213600_TAI.magnetogram.fits,0.17261204017568674,-0.06890854274710144,0.16564114182404088,0.16833418177926246,0.6706157255637137,0.825021381891406,-0.14576778623155115,-0.6001148342933607,0.7681324213949655,-0.7669688244115948
C,13289,hmi.sharp_cea_720s.9448.20230427_221200_TAI.magnetogram.fits,0.1874052433047843,-0.0656484591215675,0.2061631943425042,0.13741130570369015,0.547826315074753,0.851283618340969,-0.15133665822696307,-0.6235128094010937,0.7483460618347433,-0.7534078658097184
C,13289,hmi.sharp_cea_720s.9448.20230427_224800_TAI.magnetogram.fits,0.16018909133991055,-0.06597878933413187,0.19963112243240874,0.2698461369515665,0.7230185386228352,0.8391364257728335,-0.16025806119832675,-0.6362574613968289,0.7682498312340312,-0.6837615475164371
C,13289,hmi.sharp_cea_720s.9448.20230427_232400_TAI.magnetogram.fits,0.1312290249459624,-0.0626847894669477,0.16364562338451658,0.25310523383549266,0.7170346684668705,0.8317753379950518,-0.15097640766752934,-0.6303448521272965,0.6884447539422913,-0.6744782596334253
C,13289,hmi.sharp_cea_720s.9448.20230428_000000_TAI.magnetogram.fits,0.12197379563393175,-0.07431413600035361,0.13596781764280083,0.17903251094542008,0.5985594254843765,0.8186698833814912,-0.1713448888276301,-0.6420659657966031,0.7504358252878377,-0.6836716573101712
C,13289,hmi.sharp_cea_720s.9448.20230428_003600_TAI.magnetogram.fits,0.11925699023713897,-0.07471702816786865,0.14917237600196312,0.13754873452237415,0.4277893690869921,0.8032648145398946,-0.17371781990377816,-0.6430868363511143,0.7699262152122723,-0.6735319366911832
C,13289,hmi.sharp_cea_720s.9448.20230428_011200_TAI.magnetogram.fits,0.11492819256520559,-0.07742484111992998,0.15352801876445077,0.11392205715530705,0.5078742076969439,0.7942090339174332,-0.16464668946202574,-0.6491356825322171,0.7425836796596612,-0.6408289376791156
C,13289,hmi.sharp_cea_720s.9448.20230428_014800_TAI.magnetogram.fits,0.11963603303348849,-0.07296806858742502,0.15670431445003544,0.11283133320735816,0.48549994439713284,0.795554420024992,-0.1677503049293452,-0.6396517628679969,0.760575264643946,-0.647373366104034
C,13289,hmi.sharp_cea_720s.9448.20230428_023600_TAI.magnetogram.fits,0.12495540832767979,-0.06972761395661446,0.16848942423014493,0.07677744066990466,0.3607635469298048,0.8003542944075145,-0.1544188505115894,-0.6382507193740051,0.7362875727532218,-0.6307414655488576
C,13289,hmi.sharp_cea_720s.9448.20230428_031200_TAI.magnetogram.fits,0.1362106483575813,-0.07300819195929907,0.1802092204230315,0.06191268061953422,0.3257252053035492,0.8009219236263304,-0.1464152718049973,-0.6376817047666405,0.7585070847391625,-0.6614349087322003
C,13289,hmi.sharp_cea_720s.9448.20230428_034800_TAI.magnetogram.fits,0.13188059365409086,-0.07043868592130478,0.18703326307370968,0.13192008321808182,0.5637331084900725,0.7959958606845645,-0.1455346337858119,-0.6345309354754521,0.7478525619241183,-0.6352053617553672
C,13289,hmi.sharp_cea_720s.9448.20230428_042400_TAI.magnetogram.fits,0.16050773781302805,-0.0652247688493646,0.21311476483552852,0.10151122238957187,0.4832712028403047,0.7989716161354159,-0.13119280472954895,-0.6206599135922996,0.7281613702432624,-0.6282174935711
C,13289,hmi.sharp_cea_720s.9448.20230428_050000_TAI.magnetogram.fits,0.15636666420467457,-0.07068251404917704,0.1957517070315763,0.08092285651294115,0.5069302812909781,0.7673967120714316,-0.13786000196299067,-0.5867016453067263,0.7703631397526969,-0.6546822114233126
C,13289,hmi.sharp_cea_720s.9448.20230428_053600_TAI.magnetogram.fits,0.19450900062291282,-0.061588672943354815,0.2297375488745576,0.09113880960007129,0.5432827573547732,0.7450864235971336,-0.12244262656130821,-0.545213219006505,0.7445573432380139,-0.601598887156185
C,13289,hmi.sharp_cea_720s.9448.20230428_061200_TAI.magnetogram.fits,0.21503903114012726,-0.07128302919033888,0.22266608695964832,0.0828885272818062,0.5376786700887088,0.7171639355962945,-0.11249810008771285,-0.5242520076732374,0.7006687237526503,-0.6611076104658281
C,13289,hmi.sharp_cea_720s.9448.20230428_064800_TAI.magnetogram.fits,0.20520097289827177,-0.08243249344663017,0.2048578292570075,0.07376493803398324,0.5386794509329372,0.6926336899269452,-0.09712914837033759,-0.5252589597276023,0.7202258326977308,-0.6602481596994865
C,13289,hmi.sharp_cea_720s.9448.20230428_072400_TAI.magnetogram.fits,0.18074415222233978,-0.0909747171342383,0.19878726572625757,-0.010072989926867826,0.35107622862119964,0.7026079646737784,-0.10006010546707396,-0.5673267225131768,0.7277787372085361,-0.6440720437013762
C,13289,hmi.sharp_cea_720s.9448.20230428_080000_TAI.magnetogram.fits,0.14937157763220552,-0.10684896695868769,0.18793249046692048,-0.02753520092269538,0.4361148471680721,0.7207859327489955,-0.09391050394433842,-0.6322134731308123,0.6802567430632884,-0.6703373484507121
C,13289,hmi.sharp_cea_720s.9448.20230428_083600_TAI.magnetogram.fits,0.14840297968454164,-0.10344614826443765,0.20995621159331038,-0.04154562940039878,0.3223206592499752,0.7438774868765115,-0.08748633964960582,-0.6616229408616517,0.5630053342376532,-0.6717970278229062
C,13289,hmi.sharp_cea_720s.9448.20230428_091200_TAI.magnetogram.fits,0.15162292850192952,-0.09897013965457882,0.22139429481060527,0.05821654318366386,0.46011535951603105,0.757872326719684,-0.0765665881286286,-0.6740138101923772,0.5396107773946835,-0.6832625623645501
C,13289,hmi.sharp_cea_720s.9448.20230428_094800_TAI.magnetogram.fits,0.16278753729167447,-0.09119301045416449,0.23116558984921126,0.1736365206157569,0.7369301238529975,0.7685511994617481,-0.07915207894828234,-0.6652161160584128,0.6508702242244008,-0.6688084650844904
C,13289,hmi.sharp_cea_720s.9448.20230428_102400_TAI.magnetogram.fits,0.19361138452738222,-0.08224337966509601,0.24423673277310357,0.2534051118468804,0.7482415106001937,0.7782971505939326,-0.06434575549737659,-0.6418840845665804,0.6600818590581073,-0.6671869151719539
C,13289,hmi.sharp_cea_720s.9448.20230428_111200_TAI.magnetogram.fits,0.22555386488080775,-0.06667744221730254,0.28782529178461985,0.23343424095327134,0.7746928695002018,0.7751285516007926,-0.04786950144366856,-0.6277817124574933,0.6757678382477335,-0.6104217178026738
C,13289,hmi.sharp_cea_720s.9448.20230428_114800_TAI.magnetogram.fits,0.22732235390926922,-0.05356350440866008,0.3046706776697693,0.2885780717748707,0.8385010139309707,0.7549893573136288,-0.057130789665691774,-0.5798742420805723,0.7222220605830246,-0.6021472267101888
C,13289,hmi.sharp_cea_720s.9448.20230428_122400_TAI.magnetogram.fits,0.2425052735763585,-0.044825482523164144,0.32289732244456143,0.2984366395994816,0.9789085998628684,0.7484885516416933,-0.03766813900122292,-0.5631872123337136,0.7524703164766045,-0.5867665445304211
C,13289,hmi.sharp_cea_720s.9448.20230428_130000_TAI.magnetogram.fits,0.2357294103670128,-0.046342729329718065,0.31693591078958344,0.3001402238939272,0.7792842321287834,0.7342427716575904,-0.017629283197768575,-0.5537494026008538,0.6846095967673558,-0.5546975240079234
C,13289,hmi.sharp_cea_720s.9448.20230428_133600_TAI.magnetogram.fits,0.2324733898896812,-0.048965168327939575,0.3231541307503431,0.23494775332518086,0.7405407672452732,0.7342885183286377,0.0016379302035067652,-0.5622708528724669,0.7508011270144672,-0.5496216927081683
C,13289,hmi.sharp_cea_720s.9448.20230428_141200_TAI.magnetogram.fits,0.2349672081797412,-0.0465677094765339,0.3182528082735908,0.22765048480041714,0.8331827451066321,0.741705873299899,0.0004923849835028815,-0.5597075967994366,0.7391102235240766,-0.551398271465927
C,13289,hmi.sharp_cea_720s.9448.20230428_144800_TAI.magnetogram.fits,0.23137306826675041,-0.05156446376993624,0.31934281340400555,0.20642260201369803,0.7886083104445349,0.7456107761304211,0.007542462133072455,-0.5794238922486488,0.7896174137515802,-0.5628120904769753
C,13289,hmi.sharp_cea_720s.9448.20230428_152400_TAI.magnetogram.fits,0.2207238056600839,-0.056910567405016065,0.2898903422413486,0.16156233370534182,0.7614734791263967,0.7494312146897875,0.021029978906390537,-0.5896316784458245,0.7556157534304023,-0.557741458617624
C,13292,hmi.sharp_cea_720s.9448.20230428_134800_TAI.magnetogram.fits,0.224075661929282,-0.04723631502834917,0.31588846931419806,0.2808894763084358,0.77410949697259,0.7378503528667721,0.0074550392346753825,-0.5622670258194314,0.753647652056587,-0.5414857335474909
C,13292,hmi.sharp_cea_720s.9448.20230428_142400_TAI.magnetogram.fits,0.23739497718009342,-0.05082690242504023,0.31557501568783713,0.23749295725792668,0.8369982468549069,0.7433710705932071,-0.000259644732818659,-0.5741590574352353,0.7138584321831901,-0.5548081623983038
C,13292,hmi.sharp_cea_720s.9448.20230428_150000_TAI.magnetogram.fits,0.23111310531948018,-0.05071664691851286,0.3142905758359538,0.19127925662709322,0.735244948787508,0.7450139110549725,0.02123318585805205,-0.577241041921553,0.7995652073846312,-0.5588063399560107
C,13292,hmi.sharp_cea_720s.9448.20230428_153600_TAI.magnetogram.fits,0.19325325550167474,-0.05820704527116221,0.26541221943417087,0.20185371661801035,0.8257827871044863,0.7462067351597798,0.025740766853436185,-0.5929006468995459,0.7604349681506973,-0.5608047842273527
C,13292,hmi.sharp_cea_720s.9448.20230428_161200_TAI.magnetogram.fits,0.2043066721315846,-0.06587231113753104,0.2686423759730628,0.2592410076606414,0.862757926315362,0.7449310049522516,0.03585289713648323,-0.6102566198608104,0.756617793836795,-0.5941032276164385
C,13292,hmi.sharp_cea_720s.9448.20230428_164800_TAI.magnetogram.fits,0.20754097757254503,-0.05681186318704506,0.28507844137567945,0.3089558578325208,0.8546812656965737,0.7409455275006669,0.03714907445737664,-0.6122520799969959,0.7883004332312841,-0.5548836937208801
C,13292,hmi.sharp_cea_720s.9448.20230428_172400_TAI.magnetogram.fits,0.2395542633526221,-0.05337478113395943,0.31829839538967714,0.25930715117935516,0.7367911694649216,0.7371339301044195,0.04967207715674248,-0.6001266670377247,0.7623108439210353,-0.5628330121823428
C,13292,hmi.sharp_cea_720s.9448.20230428_181200_TAI.magnetogram.fits,0.2910996362637953,-0.03996017234781055,0.3421053743326091,0.22998042245264813,0.6691117095930857,0.7082620154502801,0.04504675083950819,-0.5359774710223132,0.7155276216453279,-0.5407286541232592
C,13292,hmi.sharp_cea_720s.9448.20230428_184800_TAI.magnetogram.fits,0.2856621661627979,-0.016727491375074545,0.3303870917670271,0.19612073786868173,0.6772740186081478,0.6819571544375334,0.07117652458737761,-0.44863433575154393,0.7080509145357738,-0.4908137287817679
C,13292,hmi.sharp_cea_720s.9448.20230428_192400_TAI.magnetogram.fits,0.32263373573347864,-0.016558961160523376,0.34976858106543923,0.31422470290601323,0.7745620230149326,0.6627520532720723,0.09611851230852543,-0.41183413494070187,0.808848787379376,-0.5167750242957655
C,13292,hmi.sharp_cea_720s.9448.20230428_200000_TAI.magnetogram.fits,0.3574509516940566,-0.004384551456312584,0.3684296861928069,0.4121292006365317,0.960074199351492,0.6872264184045538,0.11431674164301416,-0.4025116214164275,0.7655200576195887,-0.5286833974695607
C,13292,hmi.sharp_cea_720s.9448.20230428_203600_TAI.magnetogram.fits,0.34266088746832074,0.005517981090966842,0.37616242494284147,0.4587925165370901,1.0223631527514898,0.7159751396454409,0.1002248847334684,-0.42906645679237154,0.800220258131122,-0.4965068123617369
C,13292,hmi.sharp_cea_720s.9448.20230428_211200_TAI.magnetogram.fits,0.34290882407858936,0.021843280771324164,0.40190167243043995,0.5573833069501651,1.23424542063462,0.7478862272057286,0.11323727276042322,-0.4453168817904005,0.8808929638877859,-0.49802274980304373
C,13292,hmi.sharp_cea_720s.9448.20230428_214800_TAI.magnetogram.fits,0.35101922108887107,0.02765098517842435,0.43193602517544943,0.45195446941766027,1.015338923687841,0.7680412744139681,0.1285550819586528,-0.47441281624144604,0.9484223997921163,-0.46523813383016804
C,13292,hmi.sharp_cea_720s.9448.20230428_222400_TAI.magnetogram.fits,0.3131159411983229,0.025038489641241002,0.3879531833220899,0.4327351870162448,0.8933261967637016,0.7592742397154614,0.1283517242352411,-0.47792131402948285,0.9006832464825281,-0.4821937320857159
C,13292,hmi.sharp_cea_720s.9448.20230428_230000_TAI.magnetogram.fits,0.3116365767790428,0.02619679076226454,0.3927938810420664,0.4915962776666954,0.9351319511189855,0.7481478148309638,0.13608926495288862,-0.47204907292396947,0.8964370074141446,-0.4785533491546043
C,13292,hmi.sharp_cea_720s.9448.20230428_233600_TAI.magnetogram.fits,0.3427312444802064,0.03373465015840018,0.4308460997096296,0.518653504105315,1.103485356886916,0.7540915291194981,0.14827841697910238,-0.4681467711410092,0.9268128099387835,-0.4647827025127957
C,13292,hmi.sharp_cea_720s.9448.20230429_001200_TAI.magnetogram.fits,0.31902397481429673,0.02765541333307334,0.4121719485564468,0.4711117357921556,1.0303192553973723,0.7408693792321578,0.14034091337408935,-0.4687012258426906,0.8346643983388107,-0.44012789809048963
C,13292,hmi.sharp_cea_720s.9448.20230429_004800_TAI.magnetogram.fits,0.34788443432170746,0.03652796482270985,0.43337217676458195,0.3931315626935324,0.9913553507113937,0.7374814189783666,0.15525736323012745,-0.45321485974900766,0.8802990630989503,-0.4170672829974271
C,13292,hmi.sharp_cea_720s.9448.20230429_012400_TAI.magnetogram.fits,0.37180275297008897,0.048570930408871976,0.4568637977179779,0.32131879518451995,0.8972316982155022,0.7389085454478169,0.15817466806847255,-0.4379067782631897,0.9065905065967668,-0.3814413246749708
C,13292,hmi.sharp_cea_720s.9448.20230429_020000_TAI.magnetogram.fits,0.40526166179607304,0.06483243766428035,0.4633915715334969,0.43305195257701545,0.8973090305598754,0.7438733317606852,0.1755885827587669,-0.40970551188836996,0.9219115132654578,-0.4077172699954311
C,13292,hmi.sharp_cea_720s.9448.20230429_024800_TAI.magnetogram.fits,0.4115614775983867,0.08358655003791568,0.4791932525921205,0.2756323807048559,0.6365379424472254,0.7595245277340467,0.1817741643530875,-0.39526333262824503,0.9350891233867438,-0.35706985567014
C,13292,hmi.sharp_cea_720s.9448.20230429_032400_TAI.magnetogram.fits,0.3752002887369213,0.08838016364074598,0.44838179448444443,0.3631134624333801,0.8213049252033358,0.7447241205810672,0.18913757485945093,-0.371940347330056,0.9641960231393112,-0.39033448720363223
C,13292,hmi.sharp_cea_720s.9448.20230429_040000_TAI.magnetogram.fits,0.3710670219561326,0.09722075624397188,0.45087764451593204,0.3755197773179675,0.7810145160765135,0.7556336599614265,0.21667463729305822,-0.3663662125133908,0.8762349845145668,-0.34652599785561794
C,13292,hmi.sharp_cea_720s.9448.20230429_043600_TAI.magnetogram.fits,0.3827443673020394,0.09780099154568772,0.4525325778441783,0.37261623676360744,0.8186720770481875,0.7569660497900398,0.22126571123466376,-0.3547438681700074,0.8617973053073313,-0.3754066459168162
C,13292,hmi.sharp_cea_720s.9448.20230429_051200_TAI.magnetogram.fits,0.4086230303391588,0.10610051523627603,0.47796092097245496,0.41551783438110873,0.8617379263714489,0.7364947001605263,0.21434017155070445,-0.30774156591550567,0.891816962138705,-0.3251721068215874
C,13292,hmi.sharp_cea_720s.9448.20230429_054800_TAI.magnetogram.fits,0.40590443128330217,0.10509567606920969,0.45939083074806997,0.48104243662581375,0.8718616639472612,0.6998037462546182,0.2188613343619409,-0.25676492728512035,0.9179664699732538,-0.3033423275538881
C,13292,hmi.sharp_cea_720s.9448.20230429_062400_TAI.magnetogram.fits,0.41975649268032394,0.1028426468933345,0.45591405159089665,0.5409168653803185,1.0502574209952276,0.6622127538637991,0.2268603071151498,-0.19806024277855977,0.9534466616505938,-0.2676707455362555
C,13292,hmi.sharp_cea_720s.9448.20230429_070000_TAI.magnetogram.fits,0.43404494250630604,0.1021444688857577,0.46172852000366754,0.485622560644896,0.8976385999587998,0.6332389580779995,0.2342683781912371,-0.15850052292718622,0.9480613503057005,-0.29271384094538005
C,13292,hmi.sharp_cea_720s.9448.20230429_073600_TAI.magnetogram.fits,0.4239344539164741,0.09439712908934583,0.44415352402866515,0.30604254086037896,0.4639992431976345,0.6239497811369848,0.25373600185179246,-0.15782833230030377,0.931825625040944,-0.27345034805243107
C,13292,hmi.sharp_cea_720s.9448.20230429_081200_TAI.magnetogram.fits,0.38526384814862363,0.09133788409249502,0.432024331482203,0.23362397601324839,0.3704154204212504,0.632218836745712,0.25256005635079226,-0.20396148491663607,0.9207171755830716,-0.29565955632866836
C,13292,hmi.sharp_cea_720s.9448.20230429_084800_TAI.magnetogram.fits,0.3441735448462083,0.07598416059281231,0.3984456591776901,0.14464412612789396,0.29793029554308054,0.6445143034679064,0.2593989269951051,-0.2766568965841055,0.9178091645191496,-0.3150293123975456
C,13292,hmi.sharp_cea_720s.9448.20230429_092400_TAI.magnetogram.fits,0.31124021488124076,0.06399738942209796,0.38446772831116865,0.14298488553227717,0.3483917297551402,0.6453514496579923,0.24831187691567871,-0.32525807555587727,0.8856143908000662,-0.33535106803251447
C,13292,hmi.sharp_cea_720s.9448.20230429_100000_TAI.magnetogram.fits,0.28545622616823335,0.07027442277966425,0.36451765003710834,0.2176775317772247,0.5169722261846874,0.6448818061497494,0.26707522348634805,-0.3343563679579787,0.9278603081647528,-0.2854956047061298
C,13292,hmi.sharp_cea_720s.9448.20230429_104800_TAI.magnetogram.fits,0.28389959473903453,0.06609144133762661,0.36355215308153493,0.23731423871416246,0.6264259504274349,0.6240002023133367,0.2541688156413967,-0.32409777769114445,0.8917159097075581,-0.24133487341161794
C,13292,hmi.sharp_cea_720s.9448.20230429_112400_TAI.magnetogram.fits,0.2988507354295535,0.06531753152024697,0.3776210912639347,0.20387948588846028,0.518941663529628,0.6165165674736538,0.25870920802994535,-0.32259494788963095,0.8489856484656105,-0.23196157757577565
C,13292,hmi.sharp_cea_720s.9448.20230429_120000_TAI.magnetogram.fits,0.2954659464037733,0.06335540341943287,0.39420211208743633,0.17075065609127468,0.40691361076274735,0.5956933141596278,0.24508214829437674,-0.31038764169678,0.8427824187155841,-0.2233263296010183
C,13292,hmi.sharp_cea_720s.9448.20230429_123600_TAI.magnetogram.fits,0.30310846303661276,0.06539656335384643,0.38521381000442073,0.2531335895190244,0.5213577987422776,0.5788541013196302,0.24999379758011858,-0.2803415908486491,0.8600774181683218,-0.2277719069209562
C,13292,hmi.sharp_cea_720s.9448.20230429_131200_TAI.magnetogram.fits,0.3071269576905004,0.06659182040242798,0.39576651229382187,0.16030283791358307,0.3079695354897533,0.5742336875438394,0.2633064734999787,-0.28055409562968486,0.83684147674378,-0.19406886154726574
C,13292,hmi.sharp_cea_720s.9448.20230429_134800_TAI.magnetogram.fits,0.2910946963503081,0.05571632079519657,0.38621893061211376,0.19135675352457876,0.33651546601411847,0.5673024753532474,0.2530892651937608,-0.2991205908847816,0.7814964373820126,-0.17635700189625067
C,13297,hmi.sharp_cea_720s.9481.20230505_003600_TAI.magnetogram.fits,0.6385099906396364,1.0169051112991023,0.6234887964626352,0.17099455568929847,-0.38966308213972584,1.1920521464547182,0.45953947785901955,0.8079327701499359,0.9306322681171879,0.6824965228840257
C,13297,hmi.sharp_cea_720s.9481.20230505_011200_TAI.magnetogram.fits,0.6485285027450138,1.0013201089220116,0.6519402857829857,0.1304000779128937,-0.4689860415413745,1.1889389028379738,0.4518046522687083,0.7707652102568909,0.9320287106618669,0.6947696687176635
C,13297,hmi.sharp_cea_720s.9481.20230505_014800_TAI.magnetogram.fits,0.6502255615065762,1.0065246056192274,0.6597525829085351,0.0763883162911188,-0.4608610863680202,1.2047599449417248,0.45996247912652527,0.7589861586630123,0.9298728865995147,0.6510264295579826
C,13297,hmi.sharp_cea_720s.9481.20230505_022400_TAI.magnetogram.fits,0.6765738030163988,1.0036103085631496,0.6848962730583104,0.11432902784614353,-0.32817652268241015,1.2130872241109663,0.46153518913883984,0.7468621377913133,0.9366448329027872,0.6437477893311094
C,13297,hmi.sharp_cea_720s.9481.20230505_030000_TAI.magnetogram.fits,0.7002761327688213,1.0086735888293354,0.7140160383174875,0.03535901558329097,-0.5742111214871167,1.243255142475269,0.47733084097493494,0.7206449644212233,0.887446118715152,0.6194050380936582
C,13297,hmi.sharp_cea_720s.9481.20230505_033600_TAI.magnetogram.fits,0.7156011925656588,1.0035599380026998,0.7314441745084299,0.09038354893580672,-0.4418637626047941,1.254047853848982,0.4667829482023178,0.6917847298758814,0.8796103236364428,0.6035801600976528
C,13297,hmi.sharp_cea_720s.9481.20230505_041200_TAI.magnetogram.fits,0.7196015668523645,0.99474583477968,0.7216668325477101,-0.013655027201706735,-0.6033727359194386,1.2424594493365433,0.46969965242533024,0.7275619743764298,0.8752018753208052,0.5975882667227495
C,13297,hmi.sharp_cea_720s.9481.20230505_050000_TAI.magnetogram.fits,0.6780511973511335,0.9823612094617097,0.667320954631376,0.015209370619122276,-0.548042334200323,1.2066602236838933,0.4832389185122967,0.7656315072420908,0.9191120783544798,0.6068432396555764
